日付,カテゴリ,小項目,金額,場所,商品名・メモ
2023-04-02,食品,肉類,265,ベルク,鶏もも肉
2023-04-02,食品,肉類,367,ベルク,鶏むね肉
2023-04-02,食品,肉類,397,ベルク,鶏むね肉
2023-04-02,食品,牛乳・乳製品,217,ベルク,牛乳
2023-04-02,食品,食品その他,217,ベルク,塩きくらげ
2023-04-02,食品,調味料,152,ベルク,料理酒
2023-04-02,食品,たまご,240,ベルク,たまご
2023-04-02,食品,肉類加工品,327,ベルク,ベーコン
2023-04-02,食品,魚類加工品,174,ベルク,ごま昆布
2023-04-02,食品,食品その他,217,ベルク,梅干し
2023-04-02,食品,ドリンク,4320,Nespresso,Nespresso
2023-04-03,日用品,キッチン用品,550,ダイソー,ホイル、タッパー
2023-04-03,食品,お菓子類,217,ヤオコー,ポテチ
2023-04-03,食品,牛乳・乳製品,184,ヤオコー,クロレラFe
2023-04-03,食品,お菓子類,184,ヤオコー,コーヒーゼリー
2023-04-03,食品,お菓子類,129,ヤオコー,シュークリーム
2023-04-05,日用品,キッチン用品,440,ダイソー,はぎれ、キッチン用ブラシ
2023-04-05,食品,牛乳・乳製品,314,ヤオコー,牛乳
2023-04-05,食品,葉物・生鮮野菜,309,ヤオコー,トマト
2023-04-06,食品,肉類加工品,418,ロピア,あらびきフランク
2023-04-06,食品,牛乳・乳製品,350,ロピア,バター
2023-04-06,食品,粉類,163,ロピア,片栗粉
2023-04-06,食品,お菓子類,262,ロピア,スフレロール
2023-04-06,食品,お菓子類,218,ロピア,ポテチ
2023-04-06,食品,お菓子類,174,ロピア,クッキー
2023-04-06,食品,お菓子類,108,ロピア,プリッツ
2023-04-08,食品,牛乳・乳製品,146,ヤオコー,ヨーグルト
2023-04-08,食品,葉物・生鮮野菜,408,ヤオコー,トマト
2023-04-08,食品,肉類,172,ヤオコー,合いびき肉
2023-04-08,食品,パン,217,ヤオコー,フランスパン
2023-04-08,食品,お菓子類,327,ヤオコー,寄せプリン
2023-04-08,食品,野菜その他,206,ヤオコー,マッシュルーム
2023-04-08,食品,根菜,173,ヤオコー,人参
2023-04-08,食品,牛乳・乳製品,220,ヤオコー,クリームチーズ
2023-04-08,食品,葉物・生鮮野菜,42,ヤオコー,レタス
2023-04-08,外食費,外食,360,イオン成田,コーヒー
2023-04-08,食品,調味料,398,KALDI,ハニーマスタード
2023-04-08,食品,調味料,248,KALDI,スイートチリソース
2023-04-08,食品,ドリンク,615,KALDI,ブラックティ
2023-04-08,食品,レトルト類・冷凍食品,429,KALDI,お味噌汁
2023-04-08,日用品,バス用品,547,セイムス,入浴剤
2023-04-08,食品,葉物・生鮮野菜,108,ベルク,チンゲン菜
2023-04-08,食品,魚類・貝類,372,ベルク,サバ
2023-04-08,食品,魚類加工品,196,ベルク,もずく
2023-04-08,食品,魚類・貝類,275,ベルク,サーモン
2023-04-08,食品,レトルト類・冷凍食品,163,ベルク,もずくスープ
2023-04-08,食品,牛乳・乳製品,184,ベルク,牛乳
2023-04-08,食品,お米,1958,ベルク,無洗米
2023-04-08,食品,たまご,273,ベルク,たまご
2023-04-08,医療費,医療費その他,5280,Fuu,哲太マッサージ（ヘッドスパ）
2023-04-09,外食費,To Go,128,レイクタウン,アーモンドミルク
2023-04-09,外食費,外食,437,スタバ,コーヒー
2023-04-09,外食費,外食,594,スタバ,マキアートなど
2023-04-09,外食費,外食,7029,焼き肉,焼肉おもに
2023-04-09,食品,牛乳・乳製品,173,ベルク,ラブレ
2023-04-09,食品,牛乳・乳製品,436,ベルク,アーモンドミルク
2023-04-10,食品,牛乳・乳製品,3680,楽天,プロテイン
2023-04-10,食品,魚類加工品,1296,楽天,おにぎり用海苔
2023-04-11,食品,牛乳・乳製品,162,ヤオコー,ヨーグルト
2023-04-11,食品,お菓子類,140,ヤオコー,チップスター
2023-04-11,食品,調味料,360,ヤオコー,だし醤油
2023-04-11,食品,野菜その他,437,ヤオコー,みかん
2023-04-11,食品,お菓子類,81,ヤオコー,プリン
2023-04-11,食品,葉物・生鮮野菜,173,ヤオコー,キャベツ
2023-04-11,食品,牛乳・乳製品,184,ヤオコー,クロレラFe
2023-04-11,食品,パン,162,ヤオコー,パン
2023-04-11,食品,葉物・生鮮野菜,140,ヤオコー,小松菜
2023-04-12,食品,お菓子類,218,ロピア,ポテチ
2023-04-12,食品,お菓子類,218,ロピア,ポテチ
2023-04-12,食品,お菓子類,97,ロピア,チーズケーキ
2023-04-12,食品,葉物・生鮮野菜,108,ロピア,小松菜
2023-04-12,食品,牛乳・乳製品,220,ロピア,チーズ
2023-04-12,食品,肉類,396,ロピア,手羽中
2023-04-12,食品,肉類,834,ロピア,豚リブロース
2023-04-12,食品,調味料,137,ロピア,ガーリックパウダー
2023-04-12,食品,レトルト類・冷凍食品,118,KALDI,トマト缶
2023-04-12,食品,調味料,297,KALDI,ピンクペッパー
2023-04-15,外食費,外食,800,魚べい,魚べい
2023-04-15,食品,牛乳・乳製品,327,イオン,アーモンドミルク
2023-04-15,食品,牛乳・乳製品,162,イオン,ヨーグルト
2023-04-15,食品,牛乳・乳製品,349,イオン,ヤクルト
2023-04-15,食品,ドリンク,184,イオン,コーヒーポーション
2023-04-15,食品,お菓子類,248,イオン,クリームシフォン
2023-04-15,食品,お菓子類,140,イオン,白玉抹茶
2023-04-15,食品,ドリンク,547,イオン,お茶の葉
2023-04-16,美容,美容その他,2000,スパソラニ,哲太ソラニ
2023-04-16,日用品,日用品その他,957,ケユカ,ハンガー
2023-04-16,日用品,キッチン用品,1540,ロフト,浅型お皿
2023-04-16,日用品,キッチン用品,3300,Humpty Dumpty,丼鉢
2023-04-16,外食費,To Go,120,無印,ティー
2023-04-16,外食費,外食,455,タリーズ,チーズケーキ
2023-04-16,外食費,外食,414,タリーズ,コーヒー
2023-04-16,外食費,外食,237,タリーズ,コーヒー
2023-04-16,食品,お菓子類,460,ビアードパパ,シュークリーム
2023-04-16,外食費,外食,3234,アリオ,韓国料理
2023-04-16,美容,スキンケア,1870,ロフト,クレンジング
2023-04-16,美容,スキンケア,4412,マツキヨ,化粧水、UVなど
2023-04-16,食品,魚類・貝類,1463,タカマル鮮魚店,鮭
2023-04-16,外食費,To Go,877,タカマル鮮魚店,丼
2023-04-16,日用品,日用品その他,5,ヤオコー,ビニール袋
2023-04-16,食品,お菓子類,250,ヤオコー,小豆バー
2023-04-16,食品,お菓子類,547,ヤオコー,ミックスナッツ
2023-04-16,食品,お菓子類,217,ヤオコー,ポテチ
2023-04-16,食品,調味料,173,ヤオコー,赤だし味噌
2023-04-16,食品,肉類加工品,244,ヤオコー,ミートボール
2023-04-16,食品,お米,1980,楽天,スーパー大麦
2023-04-16,日用品,キッチン用品,1655,Amazon,プロテインケース
2023-04-16,日用品,衛生用品,1589,Amazon,歯ブラシヘッド
2023-04-17,税金,固定資産税,178100,固定資産税,固定資産税
2023-04-17,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2023-04-17,食品,牛乳・乳製品,184,ヤオコー,クロレラFe
2023-04-17,食品,魚類加工品,141,ヤオコー,ごま昆布
2023-04-17,食品,魚類加工品,206,ヤオコー,めかぶ
2023-04-17,食品,野菜その他,327,ヤオコー,マッシュルーム
2023-04-17,食品,肉類,440,ヤオコー,鶏むね肉
2023-04-17,食品,葉物・生鮮野菜,328,ヤオコー,トマト
2023-04-17,食品,肉類,658,ヤオコー,合いびき肉
2023-04-17,食品,葉物・生鮮野菜,283,ヤオコー,なす
2023-04-17,食品,葉物・生鮮野菜,283,ヤオコー,ピーマン
2023-04-17,食品,パン,165,ヤオコー,イングリッシュマフィン
2023-04-17,食品,葉物・生鮮野菜,108,ヤオコー,大葉
2023-04-17,食品,根菜,217,ヤオコー,たけのこ
2023-04-18,日用品,キッチン用品,548,ダイソー,タッパー、フルーチェなど
2023-04-18,食品,お菓子類,195,ヤオコー,ポテチ
2023-04-18,食品,食品その他,250,ヤオコー,春巻きの皮
2023-04-18,食品,葉物・生鮮野菜,206,ヤオコー,きゅうり
2023-04-18,食品,葉物・生鮮野菜,217,ヤオコー,レタス
2023-04-18,食品,肉類加工品,360,ヤオコー,ウインナー
2023-04-21,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2023-04-21,食品,牛乳・乳製品,206,ヤオコー,牛乳
2023-04-21,食品,魚類加工品,217,ヤオコー,もずく
2023-04-21,食品,お菓子類,217,ヤオコー,チップスター
2023-04-21,食品,お菓子類,228,ヤオコー,寄せプリン
2023-04-21,食品,調味料,118,ヤオコー,ベーキングパウダー
2023-04-21,食品,肉類加工品,338,ヤオコー,無塩せきハム
2023-04-21,食品,パン,217,ヤオコー,カスクート
2023-04-21,食品,肉類,459,ヤオコー,豚ロース肉
2023-04-21,食品,牛乳・乳製品,360,ヤオコー,ピルクル
2023-04-21,食品,葉物・生鮮野菜,97,ヤオコー,キャベツ
2023-04-21,食品,調味料,195,ヤオコー,鶏ガラスープのもと
2023-04-21,食品,葉物・生鮮野菜,217,ヤオコー,レタス
2023-04-22,日用品,キッチン用品,10089,IKEA,まな板、ボウルなど
2023-04-22,外食費,外食,1820,IKEA,ランチ
2023-04-22,外食費,To Go,383,スタバ,コーヒー
2023-04-22,外食費,外食,1700,KFC,ケンタッキー
2023-04-22,日用品,薬類,2606,マツキヨ,ビフィーナ
2023-04-22,レジャー,おでかけ,240,SA,コーヒーなど
2023-04-22,ガソリン・ETC,ガソリン,6504,Enejet,ガソリン
2023-04-22,日用品,薬類,3500,Amazon,オシリア
2023-04-23,レジャー,おでかけ,3980,きらり,お風呂屋さん
2023-04-23,食品,葉物・生鮮野菜,217,BLANDE,グリーンリーフ
2023-04-23,外食費,To Go,657,BLANDE,お弁当
2023-04-23,外食費,To Go,767,BLANDE,お弁当
2023-04-23,食品,野菜その他,437,BLANDE,ぶどう
2023-04-23,食品,パン,327,BLANDE,トルティーヤ
2023-04-23,外食費,To Go,107,BLANDE,お茶
2023-04-23,食品,魚類・貝類,1430,BLANDE,鯛（1匹さばいてもらった）
2023-04-23,食品,お菓子類,182,BLANDE,プチシュー
2023-04-23,食品,肉類,550,BLANDE,豚こま切れ
2023-04-23,食品,葉物・生鮮野菜,217,BLANDE,ラディッシュ
2023-04-23,食品,葉物・生鮮野菜,173,BLANDE,三つ葉
2023-04-23,食品,豆腐・納豆類,173,BLANDE,おぼろ豆腐
2023-04-23,食品,調味料,371,BLANDE,ダシダ
2023-04-23,食品,調味料,976,BLANDE,メープルシロップ
2023-04-23,外食費,To Go,421,セブン,コーヒー
2023-04-23,食品,お菓子類,218,ロピア,ポテチ
2023-04-23,食品,お菓子類,218,ロピア,ポテチ
2023-04-23,食品,牛乳・乳製品,328,ロピア,ピルクル
2023-04-23,食品,粉類,438,ロピア,ホットケーキミックス
2023-04-23,食品,粉類,141,ロピア,パン粉
2023-04-23,食品,調味料,328,ロピア,醤油
2023-04-23,食品,ドリンク,328,ロピア,インスタントコーヒー
2023-04-23,食品,調味料,515,ロピア,ラカント
2023-04-23,食品,牛乳・乳製品,328,ロピア,チーズ
2023-04-23,食品,牛乳・乳製品,878,ロピア,チーズ
2023-04-24,食品,たまご,195,ヤオコー,たまご
2023-04-24,食品,牛乳・乳製品,162,ヤオコー,ヨーグルト
2023-04-24,食品,肉類加工品,657,ヤオコー,ポークランチョンミート
2023-04-25,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2023-04-25,食品,お菓子類,501,ヤオコー,小豆バー
2023-04-25,食品,豆腐・納豆類,86,ヤオコー,納豆
2023-04-25,食品,野菜その他,330,ヤオコー,ぶどう
2023-04-25,食品,根菜,195,ヤオコー,人参
2023-04-25,食品,牛乳・乳製品,217,ヤオコー,チーズ
2023-04-25,食品,魚類加工品,162,ヤオコー,もずく
2023-04-25,食品,葉物・生鮮野菜,437,ヤオコー,トマト
2023-04-25,食品,野菜その他,163,ヤオコー,パイン
2023-04-25,食品,根菜,217,ヤオコー,玉ねぎ
2023-04-25,食品,お菓子類,195,ヤオコー,プリン
2023-04-25,食品,食品その他,129,ヤオコー,ソイジョイ
2023-04-25,食品,食品その他,129,ヤオコー,ソイジョイ
2023-04-25,食品,食品その他,129,ヤオコー,ソイジョイ
2023-04-25,食品,食品その他,129,ヤオコー,ソイジョイ
2023-04-25,食品,葉物・生鮮野菜,86,ヤオコー,小松菜
2023-04-25,食品,根菜,53,ヤオコー,大根
2023-04-25,医療費,診察料,2360,聖隷佐倉市民病院,哲太いぼとり診察
2023-04-26,日用品,薬類,437,イオン,ガーゼ
2023-04-26,食品,お菓子類,85,イオン,ポテチ
2023-04-26,食品,牛乳・乳製品,327,イオン,チーズ
2023-04-26,食品,葉物・生鮮野菜,140,イオン,レタス
2023-04-26,食品,葉物・生鮮野菜,86,イオン,レタス
2023-04-28,外食費,外食,2370,魚べい,魚べい
2023-04-28,美容,スキンケア,1260,DHC,リッププランパー
2023-04-28,食品,麺類,476,KALDI,パスタ
2023-04-29,日用品,キッチン用品,299,マツキヨ,固めるテンプル
2023-04-29,日用品,衛生用品,352,マツキヨ,生理用ナプキン
2023-04-29,美容,コスメ,1694,マツキヨ,リップモンスター
2023-04-29,美容,スキンケア,198,マツキヨ,アトリックス
2023-04-29,美容,スキンケア,1188,マツキヨ,メラノCCジェル
2023-04-29,美容,スキンケア,682,マツキヨ,リップ
2023-04-29,日用品,衛生用品,407,マツキヨ,ひんやりシート
2023-04-29,食品,お菓子類,550,マツキヨ,オールミートバイト
2023-04-29,食品,肉類,475,ヤオコー,合いびき肉
2023-04-29,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2023-04-29,食品,食品その他,734,ヤオコー,トルティーヤ
2023-04-29,食品,牛乳・乳製品,360,ヤオコー,ピルクル
2023-04-29,食品,葉物・生鮮野菜,437,ヤオコー,トマト
2023-04-29,外食費,To Go,218,ヤオコー,とんかつ
2023-04-29,外食費,To Go,108,ヤオコー,おはぎ
2023-04-29,食品,調味料,393,ヤオコー,タコスソース
2023-04-29,食品,食品その他,239,ヤオコー,フライドオニオン
2023-04-29,食品,葉物・生鮮野菜,86,ヤオコー,レタス
2023-04-29,衣類,natsuki衣類,2090,レイクタウン,スヌーピーTシャツ
2023-04-29,衣類,natsukiインナー,1780,GU,ブラトップ
2023-04-29,食品,魚類加工品,388,レイクタウン,あおさのり
2023-04-29,食品,パン,322,レイクタウン,バラパン
2023-04-29,外食費,外食,3100,レイクタウン,五右衛門
2023-04-29,ガソリン・ETC,ガソリンその他,300,ENEOS-SS,洗車
2023-04-29,ガソリン・ETC,ガソリンその他,600,ENEOS-SS,洗車
2023-04-29,ガソリン・ETC,ETC,290,etc,etc
2023-04-29,ガソリン・ETC,ETC,290,etc,etc
2023-04-29,ガソリン・ETC,ETC,130,etc,etc
2023-04-29,ガソリン・ETC,ETC,550,etc,etc
2023-04-29,ガソリン・ETC,ETC,550,etc,etc
2023-04-29,ガソリン・ETC,ETC,380,etc,etc
2023-04-29,ガソリン・ETC,ETC,380,etc,etc
2023-04-29,ガソリン・ETC,ETC,380,etc,etc
2023-04-29,ガソリン・ETC,ETC,520,etc,etc
2023-04-30,衣類,natsuki衣類,5724,レイクタウン,Tシャツ、ビーサン
2023-04-30,経費,natsuki,2200,レイクタウン,本（時間は存在しない）
2023-04-30,食品,調味料,168,KALDI,ナシゴレンのもと
2023-04-30,外食費,To Go,388,ロンカフェ,コーヒー
2023-04-30,日用品,キッチン用品,2612,サーモス,水筒
2023-04-30,衣類,tetta衣類,6050,服屋さん,哲太Tシャツ
2023-04-30,外食費,外食,3050,ランタン,シンガポールごはん
2023-04-30,外食費,To Go,530,スタバ,スタバ
2023-04-30,衣類,natsuki衣類,13750,レイクタウン,リーバイス3点
2023-04-30,ガソリン・ETC,ETC,3270,etc,etc
2023-04-30,ガソリン・ETC,ETC,3370,etc,etc
2023-04-30,ガソリン・ETC,ETC,380,etc,etc
2023-04-30,ガソリン・ETC,ETC,380,etc,etc
2023-05-01,ローン,ローン住居,110000,イオン銀行,ローン
2023-05-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2023-05-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2023-05-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2023-05-01,光熱費,下水道,3880,コンビニ,下水道（2ヶ月毎）
2023-05-01,光熱費,水道,5840,りそな銀行,水道局（2ヶ月毎）
2023-05-01,光熱費,電気,4086,楽天カード,東京電力
2023-05-01,光熱費,ガス,11737,楽天カード,東京ガス
2023-05-01,通信費,通信,687,楽天カード,ソネット
2023-05-01,通信費,通信,5390,楽天カード,ソネット
2023-05-01,通信費,ケータイ,5256,哲太カード,楽天モバイル
2023-05-01,レジャー,趣味,26400,楽天銀行,アキュラシーゴルフ
2023-05-01,経費,tetta,4472,哲太楽天,哲太社用ケータイ
2023-05-01,経費,tetta,26000,哲太出社時食事代（出社日数＊2000円）,13.0
2023-05-01,経費,tetta,1200,翻訳アプリ,哲太経費
2023-05-01,経費,tetta,1496,Googleアプリ,哲太経費
2023-05-01,美容,美容その他,7500,現金,哲太整骨院
2023-05-01,経費,natsuki,130,Applecombill,ギガ
2023-05-01,食品,調味料,108,ヤオコー,トマト缶
2023-05-01,食品,牛乳・乳製品,108,ヤオコー,ヨーグルト
2023-05-01,食品,牛乳・乳製品,121,ヤオコー,ヨーグルト
2023-05-01,食品,野菜その他,376,ヤオコー,ぶどう
2023-05-01,食品,葉物・生鮮野菜,437,ヤオコー,トマト
2023-05-01,食品,パン,217,ヤオコー,カスクート
2023-05-01,食品,野菜その他,261,ヤオコー,スイカ
2023-05-01,食品,魚類加工品,137,ヤオコー,もずく
2023-05-01,食品,葉物・生鮮野菜,173,ヤオコー,アボカド
2023-05-01,食品,魚類加工品,272,ヤオコー,わかめ
2023-05-01,食品,葉物・生鮮野菜,173,ヤオコー,水菜
2023-05-02,外食費,外食,2200,サイゼリア,サイゼリア
2023-05-02,美容,美容皮膚科,108900,美容皮膚科,サーマクール
2023-05-03,ガソリン・ETC,ガソリン,6995,Enejet,ガソリン
2023-05-03,ガソリン・ETC,ETC,210,有料道路,有料道路
2023-05-03,外食費,To Go,210,ローソン,コーヒー
2023-05-03,外食費,To Go,827,セイコーマート,おにぎりなど
2023-05-03,レジャー,趣味,4000,潮来打ちっぱなし,潮来セントラル
2023-05-03,外食費,外食,4100,漁師小屋,漁師小屋
2023-05-03,外食費,外食,2400,高倉町珈琲,パスタ、パンケーキなど
2023-05-04,外食費,To Go,1126,セブン,サンドイッチ、コーヒーなど
2023-05-04,レジャー,趣味,4400,ダイナミックゴルフ成田,ショートコース
2023-05-04,外食費,To Go,1240,マクドナルド,マクドナルド
2023-05-04,外食費,To Go,800,ケバブ,ケバブ
2023-05-04,外食費,To Go,1700,イオン幕張,ハワイアンご飯
2023-05-04,日用品,キッチン用品,1078,イオン幕張,調味料ポット
2023-05-04,外食費,To Go,420,サンマルク,コーヒー
2023-05-04,食品,牛乳・乳製品,206,ヤオコー,牛乳
2023-05-04,食品,牛乳・乳製品,162,ヤオコー,ヨーグルト
2023-05-04,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2023-05-04,食品,パン,191,ヤオコー,サンドイッチ用食パン
2023-05-04,食品,葉物・生鮮野菜,217,ヤオコー,キャベツ
2023-05-04,食品,葉物・生鮮野菜,173,ヤオコー,レタス
2023-05-04,食品,野菜その他,317,ヤオコー,ぶどう
2023-05-04,食品,葉物・生鮮野菜,184,ヤオコー,ピーマン
2023-05-04,食品,魚類・貝類,657,ヤオコー,むきえび
2023-05-04,食品,肉類,530,ヤオコー,豚こま切れ
2023-05-04,食品,肉類,748,ヤオコー,アンガス牛ステーキ
2023-05-04,食品,肉類加工品,338,ヤオコー,ハム
2023-05-04,食品,肉類加工品,228,ヤオコー,ベーコン
2023-05-05,外食費,To Go,441,スタバ,コーヒー
2023-05-05,レジャー,おでかけ,16260,シルク・ドゥ・ソレイユ,シルク・ドゥ・ソレイユ
2023-05-05,レジャー,おでかけ,4000,シルク・ドゥ・ソレイユ,ポップコーンなど
2023-05-05,外食費,To Go,1907,三越,デパ地下お惣菜
2023-05-05,外食費,To Go,1879,三越,デパ地下お惣菜
2023-05-05,外食費,To Go,1088,三越,デパ地下お惣菜
2023-05-06,ガソリン・ETC,ETC,210,有料道路,有料道路
2023-05-06,外食費,To Go,1839,セブン,おにぎりなどごはん
2023-05-06,衣類,tetta衣類,4774,アウトレット,ジェラピケ哲太パジャマ
2023-05-06,食品,パン,818,アウトレット,ベーグル
2023-05-06,ガソリン・ETC,ETC,210,有料道路,有料道路
2023-05-06,食品,葉物・生鮮野菜,217,BLANDE,有機ロメインレタス
2023-05-06,食品,葉物・生鮮野菜,217,BLANDE,レタス
2023-05-06,食品,葉物・生鮮野菜,217,BLANDE,ほうれん草
2023-05-06,食品,豆腐・納豆類,316,BLANDE,豆腐
2023-05-06,食品,魚類・貝類,1760,BLANDE,ヒラメ刺し身
2023-05-06,食品,葉物・生鮮野菜,217,BLANDE,きゅうり
2023-05-06,外食費,To Go,107,BLANDE,伊右衛門
2023-05-06,外食費,To Go,151,BLANDE,りんごジュース
2023-05-06,食品,野菜その他,437,BLANDE,ぶどう
2023-05-06,食品,牛乳・乳製品,316,BLANDE,クリームチーズ
2023-05-06,食品,葉物・生鮮野菜,528,BLANDE,フルーツトマト
2023-05-06,食品,葉物・生鮮野菜,217,BLANDE,ミニトマト
2023-05-06,日用品,衛生用品,2800,イオン,制汗剤、ワックスなど
2023-05-06,食品,お菓子類,217,イオン,ポテチ
2023-05-06,食品,お菓子類,85,イオン,ポテチ
2023-05-06,食品,食品その他,437,イオン,パイシート
2023-05-06,食品,レトルト類・冷凍食品,217,イオン,パスタソース
2023-05-06,食品,レトルト類・冷凍食品,272,イオン,パスタソース
2023-05-06,食品,お菓子類,206,イオン,アイス
2023-05-06,食品,調味料,327,イオン,キャノーラ油
2023-05-06,食品,牛乳・乳製品,349,イオン,ミラクルケア
2023-05-06,食品,麺類,151,イオン,オーガニックペンネ
2023-05-06,食品,調味料,151,イオン,わさび
2023-05-06,食品,豆腐・納豆類,195,イオン,納豆
2023-05-06,食品,野菜その他,107,イオン,ひらたけ
2023-05-06,ガソリン・ETC,ガソリン,6887,Enejet,ガソリン
2023-05-07,日用品,日用品その他,5279,ニトリ,布団カバー
2023-05-07,美容,コスメ,2970,イオン,クッションファンデ
2023-05-07,日用品,洗剤類,404,イオン,アタック洗剤
2023-05-07,食品,ドリンク,437,イオン,オレンジジュース
2023-05-07,食品,たまご,195,イオン,たまご
2023-05-07,食品,調味料,206,イオン,液味噌
2023-05-07,食品,調味料,281,イオン,コンソメ
2023-05-07,食品,牛乳・乳製品,327,イオン,チーズ
2023-05-07,食品,牛乳・乳製品,327,イオン,チーズ
2023-05-07,食品,牛乳・乳製品,706,KALDI,チーズ
2023-05-07,食品,調味料,471,KALDI,おにぎり塩
2023-05-09,食品,お菓子類,184,ヤオコー,ポテチ
2023-05-09,食品,根菜,327,ヤオコー,人参
2023-05-09,食品,お菓子類,261,ヤオコー,寄せプリン
2023-05-09,食品,肉類加工品,437,ヤオコー,シャウエッセン
2023-05-09,食品,魚類加工品,173,ヤオコー,ごま昆布
2023-05-09,食品,肉類,258,ヤオコー,豚ロース肉
2023-05-09,外食費,To Go,437,ヤオコー,ヒレカツ
2023-05-09,食品,食品その他,108,ヤオコー,たくあん
2023-05-09,食品,パン,217,ヤオコー,フランスパン
2023-05-10,日用品,キッチン用品,330,ダイソー,ストロー、割り箸など
2023-05-10,車関連【車検・税金・積立】,税金,46500,自動車税,自動車税？保険？
2023-05-11,日用品,バス用品,920,マツキヨ,ボディソープ、ヘアクレンジング
2023-05-11,食品,根菜,437,ヤオコー,たまねぎ
2023-05-11,食品,牛乳・乳製品,151,ヤオコー,ヨーグルト
2023-05-11,食品,牛乳・乳製品,108,ヤオコー,ヨーグルト
2023-05-11,食品,肉類,563,ヤオコー,豚しゃぶしゃぶ肉
2023-05-11,食品,葉物・生鮮野菜,437,ヤオコー,ミニトマト
2023-05-11,食品,野菜その他,298,ヤオコー,ぶどう
2023-05-11,食品,魚類加工品,137,ヤオコー,もずく
2023-05-11,食品,魚類加工品,437,ヤオコー,シーフードミックス
2023-05-11,食品,野菜その他,217,ヤオコー,しめじ
2023-05-11,食品,野菜その他,327,ヤオコー,マッシュルーム
2023-05-11,外食費,To Go,539,ヤオコー,マグロ刺身
2023-05-11,食品,葉物・生鮮野菜,317,ヤオコー,細アスパラガス
2023-05-12,食品,牛乳・乳製品,360,ヤオコー,ピルクル
2023-05-12,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2023-05-12,食品,お菓子類,228,ヤオコー,ポテチ
2023-05-12,食品,魚類・貝類,619,ヤオコー,マグロ刺身
2023-05-12,食品,肉類加工品,349,ヤオコー,ハム
2023-05-12,食品,牛乳・乳製品,266,ヤオコー,チーズ
2023-05-12,食品,葉物・生鮮野菜,108,ヤオコー,ベビーリーフ
2023-05-12,食品,パン,129,ヤオコー,パン
2023-05-12,食品,お菓子類,261,ヤオコー,ポテチ
2023-05-13,ガソリン・ETC,ETC,210,有料道路,有料道路
2023-05-13,外食費,To Go,568,イオン,お寿司
2023-05-13,経費,natsuki,1154,コーチャンフォー,料理本
2023-05-13,食品,レトルト類・冷凍食品,378,コーチャンフォー,レトルトパスタソース
2023-05-13,家具・家電,家具家電その他,27500,じぶんまくら,哲太まくら
2023-05-13,家具・家電,家具家電その他,3300,じぶんまくら,哲太枕カバー
2023-05-13,衣類,tetta衣類,3289,じぶんまくら,哲太パジャマ
2023-05-13,交際費,宇野家関連,2631,じぶんまくら,宇野母パジャマ
2023-05-13,交際費,宇野家関連,2631,じぶんまくら,宇野父パジャマ
2023-05-13,日用品,キッチン用品,8289,212キッチン,フライパン、鍋、タッパー
2023-05-13,食品,葉物・生鮮野菜,217,BLANDE,ミニトマト
2023-05-13,食品,魚類・貝類,264,BLANDE,イワシ
2023-05-13,食品,野菜その他,880,BLANDE,ホタテ
2023-05-13,食品,レトルト類・冷凍食品,558,BLANDE,南仏野菜の角切り
2023-05-13,食品,魚類・貝類,1958,BLANDE,ブラックタイガーエビ
2023-05-13,食品,葉物・生鮮野菜,327,BLANDE,ミニトマト房付
2023-05-13,食品,葉物・生鮮野菜,217,BLANDE,きゅうり
2023-05-13,食品,牛乳・乳製品,525,BLANDE,バター
2023-05-13,食品,魚類・貝類,951,BLANDE,鹿島のたこ
2023-05-13,食品,野菜その他,437,BLANDE,ぶどう
2023-05-13,食品,野菜その他,437,BLANDE,ぶどう
2023-05-13,食品,葉物・生鮮野菜,217,BLANDE,アボカド
2023-05-13,食品,調味料,437,BLANDE,たまねぎドレッシング
2023-05-13,食品,調味料,327,BLANDE,白ワインビネガー
2023-05-13,食品,葉物・生鮮野菜,173,BLANDE,パセリ
2023-05-13,食品,葉物・生鮮野菜,107,BLANDE,ディル
2023-05-13,食品,葉物・生鮮野菜,217,BLANDE,有機水菜
2023-05-13,食品,葉物・生鮮野菜,435,BLANDE,グリーンリーフ
2023-05-13,食品,根菜,107,BLANDE,赤玉ねぎ
2023-05-14,食品,調味料,471,成城石井,ディジョンマスタード
2023-05-14,食品,魚類加工品,504,成城石井,韓国のり
2023-05-14,日用品,キッチン用品,1870,PLAZA,タッパー
2023-05-14,経費,natsuki,980,柏高島屋,エル・グルメ
2023-05-14,日用品,キッチン用品,1980,ナチュラルキッチン,キッチン用品
2023-05-14,外食費,To Go,1080,柏高島屋,お惣菜
2023-05-14,外食費,To Go,496,柏高島屋,お惣菜
2023-05-14,外食費,To Go,108,柏高島屋,お惣菜
2023-05-14,外食費,外食,1540,柏高島屋,喫茶店
2023-05-14,食品,肉類加工品,385,柏高島屋,ハム
