日付,カテゴリ,小項目,金額,場所,商品名・メモ
2021-05-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2021-05-01,保険,アクサダイレクト,3280,哲太楽天銀行,アクサダイレクト
2021-05-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2021-05-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2021-05-01,光熱費,下水道,3761,コンビニ,下水道（2ヶ月毎）
2021-05-01,光熱費,水道,5680,りそな銀行,水道局（2ヶ月毎）
2021-05-01,光熱費,電気,4001,楽天カード,東京電力
2021-05-01,光熱費,ガス,11404,楽天カード,東京ガス
2021-05-01,通信費,通信,687,楽天カード,ソネット
2021-05-01,通信費,通信,3361,楽天カード,ソネット
2021-05-01,通信費,ケータイ,2596,楽天カード,楽天モバイル
2021-05-01,通信費,ケータイ,906,哲太カード,楽天モバイル
2021-05-01,レジャー,旅行,11800,宇都宮ホテル,宇都宮ホテルグランデ
2021-05-01,レジャー,旅行,38760,宇都宮ホテル,鉄板焼　下野
2021-05-01,レジャー,旅行,220,コンビニ,コーラー
2021-05-01,レジャー,旅行,1468,セブンイレブン,おやつ、ごはんなど
2021-05-01,食品,お菓子類,203,カワチ,レモンパック
2021-05-01,日用品,衛生用品,701,カワチ,コンタクト洗浄液
2021-05-01,日用品,衛生用品,418,カワチ,サラサーティ
2021-05-01,食品,お菓子類,73,カワチ,アルフォート
2021-05-01,食品,お菓子類,170,カワチ,堅揚げポテト
2021-05-01,車関連【車検・税金・積立】,税金,45400,自動車税,自動車税
2021-05-02,レジャー,旅行,2290,来らっせ,餃子
2021-05-02,レジャー,旅行,306,ファミマ,コーヒーなど
2021-05-02,レジャー,旅行,6098,ガソリン,ガソリン
2021-05-02,レジャー,旅行,150,セブンイレブン,コーヒーなど
2021-05-02,レジャー,旅行,303,ファミマ,コーヒーなど
2021-05-02,レジャー,旅行,198,ファミマ,サンドイッチ
2021-05-02,レジャー,レジャーその他,990,TSUTAYA,まっぷる
2021-05-03,食品,調味料,540,野呂SA,出汁塩
2021-05-03,外食費,外食,7876,うしびより,焼き肉
2021-05-03,食品,葉物・生鮮野菜,213,ベルク,アボカド
2021-05-03,食品,葉物・生鮮野菜,125,ベルク,キャベツ
2021-05-03,食品,葉物・生鮮野菜,138,ベルク,ピーマン
2021-05-03,食品,葉物・生鮮野菜,105,ベルク,ニラ
2021-05-03,食品,葉物・生鮮野菜,252,ベルク,小松菜
2021-05-03,食品,葉物・生鮮野菜,159,ベルク,きゅうり
2021-05-03,食品,野菜その他,321,ベルク,ぶなしめじ
2021-05-03,食品,魚類・貝類,235,ベルク,鮭
2021-05-03,食品,肉類,311,ベルク,牛バラ切り落とし
2021-05-03,食品,肉類,896,ベルク,合いびき肉
2021-05-03,食品,肉類,670,ベルク,鶏もも肉
2021-05-03,食品,肉類,316,ベルク,鶏むね肉
2021-05-03,食品,肉類,370,ベルク,鶏むね肉
2021-05-03,食品,お菓子類,84,ベルク,コーヒーゼリー
2021-05-03,食品,お菓子類,51,ベルク,アイス
2021-05-03,食品,パン,116,ベルク,食パン
2021-05-03,食品,牛乳・乳製品,319,ベルク,ザバス
2021-05-03,食品,牛乳・乳製品,106,ベルク,ヨーグルト
2021-05-03,食品,牛乳・乳製品,170,ベルク,ヨーグルト
2021-05-03,食品,牛乳・乳製品,149,ベルク,ヨーグルト
2021-05-03,食品,お菓子類,213,ベルク,アイス
2021-05-03,食品,お米,2246,ベルク,無洗米
2021-05-03,食品,たまご,470,ベルク,たまご
2021-05-03,食品,食品その他,257,ベルク,餃子の皮
2021-05-03,食品,麺類,321,ベルク,ラーメン
2021-05-03,外食費,To Go,150,LAWSON,コーヒー
2021-05-04,レジャー,おでかけ,500,筑波山,駐車場
2021-05-04,レジャー,おでかけ,2240,ロープーウェイ,ロープーウェイ
2021-05-04,ガソリン・ETC,ガソリンその他,210,有料道路,有料道路
2021-05-04,ガソリン・ETC,ガソリン,3892,enejet,ガソリン
2021-05-04,レジャー,おでかけ,550,筑波山,ちまきなど
2021-05-04,レジャー,おでかけ,300,筑波山,お土産
2021-05-04,レジャー,おでかけ,100,セブンイレブン,お茶
2021-05-04,レジャー,おでかけ,531,セブンイレブン,コーヒーなど
2021-05-04,日用品,衛生用品,506,セブンイレブン,ボディふきシート
2021-05-04,食品,調味料,213,イオン,ケチャップ
2021-05-04,食品,ドリンク,298,イオン,檸檬堂
2021-05-04,食品,ドリンク,149,イオン,檸檬堂
2021-05-04,日用品,美容関連用品,998,イオン,ヘアトニック
2021-05-04,美容,コスメ,4015,イオン,コスメ、マスクなど
2021-05-04,レジャー,レジャーその他,935,喜久屋書店,旅の本
2021-05-05,レジャー,おでかけ,800,成田山,駐車場
2021-05-05,外食費,外食,630,はなまるうどん,うどん
2021-05-05,外食費,外食,847,餃子,餃子
2021-05-05,レジャー,おでかけ,400,イオン,シアター
2021-05-05,家具・家電,家具,3806,イオン,タオルケット、枕
2021-05-05,美容,エステ,6960,ヘッドマッサージ,ヘッドマッサージ
2021-05-06,食品,レトルト類・冷凍食品,494,イオン,味噌汁
2021-05-06,食品,豆腐・納豆類,129,イオン,納豆
2021-05-06,食品,牛乳・乳製品,213,イオン,チーズ
2021-05-06,食品,お菓子類,105,イオン,ハーベスト
2021-05-06,食品,お菓子類,62,イオン,とんがりコーン
2021-05-06,食品,豆腐・納豆類,95,イオン,卵豆腐
2021-05-06,食品,お菓子類,159,イオン,グミ
2021-05-06,日用品,薬類,2640,イオン,漢方
2021-05-06,医療費,診察料,66000,整骨院,回数券
2021-05-06,医療費,診察料,2140,整骨院,治療費
2021-05-08,日用品,薬類,418,イオン,頭痛薬
2021-05-08,外食費,To Go,248,セブン,野菜スティック
2021-05-08,食品,食品その他,180,KALDI,ライスペーパー
2021-05-08,食品,調味料,213,KALDI,ねぎ味噌
2021-05-08,食品,パン,864,乃が美,食パン
2021-05-08,外食費,To Go,383,タリーズ,アイスコーヒー
2021-05-08,食品,牛乳・乳製品,139,ロピア,ヨーグルト
2021-05-08,食品,牛乳・乳製品,171,ロピア,ヨーグルト
2021-05-08,食品,お菓子類,258,ロピア,ケーキ
2021-05-08,食品,葉物・生鮮野菜,300,ロピア,ピーマン
2021-05-08,食品,魚類・貝類,1479,ロピア,サーモン
2021-05-08,食品,お菓子類,151,ロピア,アイス
2021-05-08,食品,葉物・生鮮野菜,322,ロピア,きゅうり
2021-05-08,食品,たまご,214,ロピア,たまご
2021-05-08,食品,レトルト類・冷凍食品,341,ロピア,トマト缶
2021-05-08,外食費,To Go,150,つくばエキスポセンター,おちゃ
2021-05-08,レジャー,おでかけ,1000,つくばエキスポセンター,入場料
2021-05-12,食品,お菓子類,192,イオン,アイス
2021-05-12,食品,お菓子類,192,イオン,アイス
2021-05-12,食品,豆腐・納豆類,211,イオン,納豆
2021-05-12,食品,牛乳・乳製品,159,イオン,SAVAS
2021-05-12,食品,牛乳・乳製品,540,イオン,ヨーグルト
2021-05-12,食品,お菓子類,181,イオン,カラムーチョ
2021-05-12,医療費,診察料,1520,整骨院,整骨院
2021-05-14,外食費,To Go,442,ファミマ,コーヒーなど
2021-05-15,ガソリン・ETC,ガソリン,6031,Enejet,ガソリン
2021-05-15,外食費,To Go,564,セブン,キンパ、コーヒーなど
2021-05-15,外食費,To Go,381,セブン,コーヒー
2021-05-15,レジャー,レジャーその他,4760,ラウンドワン,スポッチャ
2021-05-15,外食費,外食,1500,しゃぶ菜,しゃぶしゃぶ
2021-05-15,美容,スキンケア,657,福太郎,ボディミルク
2021-05-15,美容,スキンケア,2530,福太郎,日焼け止め
2021-05-15,日用品,衛生用品,418,福太郎,歯磨き粉
2021-05-15,日用品,薬類,1408,福太郎,顔かゆみクリーム
2021-05-15,日用品,薬類,990,福太郎,オシリア
2021-05-15,美容,スキンケア,1518,福太郎,肌ラボクリーム
2021-05-15,美容,スキンケア,328,福太郎,洗顔シート
2021-05-15,日用品,薬類,1298,福太郎,耳のムヒ
2021-05-15,美容,スキンケア,657,福太郎,アトリックスハンドミルク
2021-05-15,食品,葉物・生鮮野菜,213,ベルク,きゅうり
2021-05-15,食品,葉物・生鮮野菜,138,ベルク,レタス
2021-05-15,食品,根菜,267,ベルク,玉ねぎ
2021-05-15,食品,葉物・生鮮野菜,250,ベルク,小松菜
2021-05-15,食品,葉物・生鮮野菜,138,ベルク,ピーマン
2021-05-15,食品,野菜その他,62,ベルク,えのき
2021-05-15,食品,魚類・貝類,540,ベルク,塩サバ
2021-05-15,食品,肉類,477,ベルク,ひき肉
2021-05-15,食品,肉類,160,ベルク,鶏むね肉
2021-05-15,食品,肉類,168,ベルク,鶏むね肉
2021-05-15,食品,肉類,347,ベルク,鶏むね肉
2021-05-15,食品,肉類,861,ベルク,鶏もも肉
2021-05-15,食品,牛乳・乳製品,170,ベルク,ヨーグルト
2021-05-15,食品,お菓子類,170,ベルク,ポテチ
2021-05-15,食品,パン,75,ベルク,食パン
2021-05-15,食品,牛乳・乳製品,319,ベルク,SAVAS
2021-05-15,食品,お菓子類,213,ベルク,アイス
2021-05-15,食品,たまご,235,ベルク,たまご
2021-05-15,食品,レトルト類・冷凍食品,192,ベルク,冷凍ほうれん草
2021-05-15,家具・家電,家具家電その他,257200,カインズ,ウッドデッキ
2021-05-15,美容,コスメ,3190,楽天,パック
2021-05-15,美容,ヘアケア,3716,楽天,パーマ液
2021-05-16,外食費,To Go,180,セブン,コーヒー
2021-05-16,食品,お菓子類,1831,シャトレーゼ,お菓子
2021-05-16,医療費,医療費その他,5400,マッサージ,哲太マッサージ
2021-05-21,外食費,外食,2321,スシロー,スシロー
2021-05-21,医療費,診察料,1730,整骨院,整骨院
2021-05-22,日用品,キッチン用品,4373,ニトリ,収納関連
2021-05-22,外食費,外食,790,マクドナルド,マクドナルド
2021-05-22,外食費,外食,850,はなまるうどん,はなまるうどん
2021-05-22,日用品,キッチン用品,660,スリーコインズ,生ゴミ用袋
2021-05-22,美容,スキンケア,1362,イオン,フェイスオイル
2021-05-22,日用品,バス用品,327,イオン,入浴剤
2021-05-22,外食費,To Go,189,アリオ八尾,おはぎ
2021-05-22,食品,麺類,149,KALDI,冷麺
2021-05-22,食品,麺類,149,KALDI,ピビン麺
2021-05-22,食品,調味料,367,KALDI,ぬか漬けのもと
2021-05-22,食品,魚類・貝類,3160,アリオ八尾,鮮魚店、マグロ、カレイなど
2021-05-22,日用品,日用品その他,999,無印良品,バスタオル
2021-05-23,外食費,To Go,922,LAWSON,朝ごはん
2021-05-23,レジャー,おでかけ,500,佐原,駐車場
2021-05-23,レジャー,おでかけ,2600,佐原,船
2021-05-23,外食費,外食,3365,しゃぶ菜,しゃぶしゃぶ
2021-05-23,食品,お菓子類,429,マルエツ,pino 
2021-05-23,食品,お菓子類,300,マルエツ,ミルクレア
2021-05-23,食品,お菓子類,275,マルエツ,牛乳バー
2021-05-23,食品,調味料,213,マルエツ,中濃ソース
2021-05-28,ガソリン・ETC,ガソリン,5445,Enejet,ガソリン
2021-05-28,外食費,To Go,250,ファミマ,アイスコーヒー
2021-05-28,外食費,To Go,375,LAWSON,コーヒーなど
2021-05-28,外食費,外食,2541,スシロー,スシロー
2021-05-29,外食費,To Go,733,からやま,唐揚げ
2021-05-29,医療費,医療費その他,900,駐車場,駐車場
2021-05-29,医療費,診察料,13392,クリニック,幕張クリニック
2021-05-31,食品,根菜,213,ヤオコー,たまねぎ
2021-05-31,食品,根菜,138,ヤオコー,しょうが
2021-05-31,食品,葉物・生鮮野菜,213,ヤオコー,パプリカ
2021-05-31,食品,ドリンク,91,ヤオコー,オレンジジュース
2021-05-31,食品,レトルト類・冷凍食品,203,ヤオコー,ピザソース
2021-05-31,食品,根菜,170,ヤオコー,たけのこ
2021-05-31,食品,牛乳・乳製品,181,ヤオコー,チーズ
2021-05-31,日用品,衛生用品,110,ダイソー,爪磨き
2021-05-31,日用品,キッチン用品,110,ダイソー,ビニール手袋
2021-05-31,日用品,キッチン用品,330,ダイソー,タッパー
2021-05-31,ガソリン・ETC,ETC,730,ETC,成田　佐原
2021-05-31,交際費,宇野家関連,5364,楽天,宇野父の日
2021-05-31,交際費,宮崎家関連,5580,楽天,宮崎父の日
2021-06-01,ローン,ローン住居,110000,イオン銀行,ローン
2021-06-01,ローン,ローン家電,11302,楽天銀行,Macローン
2021-06-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2021-06-01,保険,アクサダイレクト,3280,哲太楽天銀行,アクサダイレクト
2021-06-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2021-06-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2021-06-01,光熱費,電気,4937,楽天カード,東京電力
2021-06-01,光熱費,ガス,10842,楽天カード,東京ガス
2021-06-01,通信費,通信,687,楽天カード,ソネット
2021-06-01,通信費,通信,3361,楽天カード,ソネット
2021-06-01,通信費,ケータイ,2401,楽天カード,楽天モバイル
2021-06-05,外食費,To Go,738,セブンイレブン,朝ごはん
2021-06-05,医療費,診察料,3091,クリニック,幕張クリニック
2021-06-05,医療費,医療費その他,2000,クリニック,駐車場
2021-06-05,レジャー,趣味,740,デカトロン,ボール
2021-06-05,日用品,キッチン用品,4815,イオン,フライパンなど
2021-06-05,外食費,外食,940,イオン,ランチ
2021-06-05,外食費,外食,800,イオン,ランチ
2021-06-05,食品,お米,1166,イオン,玄米
2021-06-05,食品,お米,2138,イオン,お米
2021-06-05,日用品,バス用品,375,イオン,入浴剤
2021-06-05,日用品,バス用品,410,イオン,入浴剤
2021-06-05,レジャー,おでかけ,3000,イオン,よしもとライブ
2021-06-05,日用品,薬類,2916,セイムス,サプリ
2021-06-05,食品,葉物・生鮮野菜,213,ベルク,アボカド
2021-06-05,食品,野菜その他,734,ベルク,メロン
2021-06-05,食品,野菜その他,84,ベルク,なめこ
2021-06-05,食品,葉物・生鮮野菜,105,ベルク,ニラ
2021-06-05,食品,葉物・生鮮野菜,213,ベルク,長なす
2021-06-05,食品,野菜その他,84,ベルク,えのき
2021-06-05,食品,魚類・貝類,378,ベルク,まぐろ
2021-06-05,食品,魚類・貝類,514,ベルク,鮭
2021-06-05,食品,魚類加工品,213,ベルク,鮭フレーク
2021-06-05,食品,肉類,119,ベルク,鶏むね肉
2021-06-05,食品,肉類,212,ベルク,鶏むね肉
2021-06-05,食品,肉類,241,ベルク,鶏むね肉
2021-06-05,食品,肉類,861,ベルク,鶏もも肉
2021-06-05,食品,お菓子類,170,ベルク,ポテチ
2021-06-05,食品,パン,105,ベルク,食パン
2021-06-05,食品,牛乳・乳製品,319,ベルク,SAVAS
2021-06-05,食品,牛乳・乳製品,213,ベルク,チーズ
2021-06-05,食品,牛乳・乳製品,181,ベルク,ヨーグルト
2021-06-05,食品,麺類,170,ベルク,そば
2021-06-05,食品,麺類,170,ベルク,うどん
2021-06-06,家具・家電,家具家電その他,19140,カインズ,砂利、防草シートなど
2021-06-06,外食費,外食,6530,カプリチョーザ,カプリチョーザ
2021-06-06,日用品,日用品その他,458,東京インテリア,夏用の造花
2021-06-06,食品,麺類,254,KALDI,生パスタ
2021-06-06,食品,麺類,149,KALDI,ビビン麺
2021-06-06,食品,調味料,267,イオン,キャノーラ油
2021-06-06,食品,たまご,427,イオン,たまご
2021-06-06,食品,牛乳・乳製品,170,イオン,ヨーグルト
2021-06-06,食品,レトルト類・冷凍食品,192,イオン,冷凍ほうれん草
2021-06-06,食品,お菓子類,213,イオン,アイス
2021-06-06,食品,野菜その他,246,イオン,わかめ
2021-06-06,食品,レトルト類・冷凍食品,300,イオン,パスタソース
2021-06-06,食品,レトルト類・冷凍食品,300,イオン,パスタソース
2021-06-06,食品,レトルト類・冷凍食品,210,イオン,パスタソース
2021-06-06,食品,レトルト類・冷凍食品,210,イオン,パスタソース
2021-06-06,食品,レトルト類・冷凍食品,210,イオン,パスタソース
2021-06-06,食品,レトルト類・冷凍食品,210,イオン,パスタソース
2021-06-06,食品,豆腐・納豆類,64,イオン,納豆
2021-06-06,食品,豆腐・納豆類,64,イオン,納豆
2021-06-06,食品,調味料,311,イオン,味噌
2021-06-06,食品,葉物・生鮮野菜,170,イオン,レタス
2021-06-11,食品,ドリンク,1058,ヤオコー,ワイン
2021-06-11,食品,お菓子類,235,ヤオコー,ポテチ
2021-06-11,外食費,To Go,289,ヤオコー,サラダ
2021-06-11,外食費,To Go,143,ヤオコー,とんかつ
2021-06-11,外食費,To Go,208,ヤオコー,メンチカツ
2021-06-11,外食費,To Go,213,ヤオコー,お惣菜
2021-06-11,食品,お菓子類,267,ヤオコー,カントリーマアム
2021-06-11,食品,肉類加工品,162,ヤオコー,生ハム
2021-06-12,レジャー,おでかけ,350,ドイツ村,かき氷
2021-06-12,レジャー,おでかけ,2600,ドイツ村,入場料＆駐車料
2021-06-12,レジャー,おでかけ,1200,ドイツ村,ジージの森
2021-06-12,日用品,日用品その他,1650,アウトレット,タオル
2021-06-12,レジャー,おでかけ,1980,アウトレット,パンダ・エクスプレス
2021-06-12,レジャー,おでかけ,380,SA,コーヒー
2021-06-12,レジャー,おでかけ,500,SA,ソフトクリーム
2021-06-12,レジャー,おでかけ,356,SA,コーヒー
2021-06-12,食品,肉類,5245,ミヤザキミート,焼肉用牛肉
2021-06-12,食品,葉物・生鮮野菜,213,ベルク,レタス
2021-06-12,食品,野菜その他,213,ベルク,しいたけ
2021-06-12,食品,葉物・生鮮野菜,213,ベルク,こまつな
2021-06-12,食品,魚類・貝類,432,ベルク,サーモン刺身
2021-06-12,食品,魚類・貝類,334,ベルク,鮭
2021-06-12,食品,お菓子類,213,ベルク,アイス
2021-06-12,食品,お菓子類,213,ベルク,アイス
2021-06-12,食品,お菓子類,75,ベルク,ポテチ
2021-06-12,食品,お菓子類,73,ベルク,スコーン
2021-06-12,食品,調味料,289,ベルク,にんにくチューブ
2021-06-12,食品,ドリンク,341,ベルク,コーヒーポーション
2021-06-12,食品,調味料,213,ベルク,白だし
2021-06-12,食品,調味料,192,ベルク,めんつゆ
2021-06-12,食品,ドリンク,596,ベルク,檸檬堂
2021-06-12,食品,麺類,384,ベルク,そば
2021-06-12,食品,葉物・生鮮野菜,168,ベルク,きゅうり
2021-06-13,美容,美容院,8590,美容院,ナツキ美容院
2021-06-13,経費,natsuki,5676,ヤマダ電機,コード、マウス
2021-06-13,レジャー,おでかけ,150,セブンイレブン,コーヒー
2021-06-13,レジャー,レジャーその他,299,紀伊国屋,雑誌
2021-06-13,ガソリン・ETC,ガソリン,7277,Enejet,ガソリン
2021-06-13,衣類,tetta衣類,4290,ユニクロ,ユニクロ
2021-06-13,日用品,バス用品,4836,福太郎,シャンプー、歯磨き粉など
2021-06-13,食品,葉物・生鮮野菜,216,マルエツ,なす
2021-06-13,食品,お菓子類,108,マルエツ,チップスター
2021-06-13,食品,お菓子類,135,マルエツ,お菓子
2021-06-13,食品,野菜その他,321,マルエツ,すいか
2021-06-13,食品,葉物・生鮮野菜,159,マルエツ,キャベツ
2021-06-16,食品,お菓子類,1971,MINISTOP,アイス、ヨーグルト、コーヒーなど
2021-06-18,外食費,To Go,1305,からやま,弁当、唐揚げ
2021-06-18,外食費,To Go,673,セブンイレブン,お惣菜
2021-06-19,外食費,To Go,100,セブンイレブン,コーヒー
2021-06-19,レジャー,おでかけ,210,有料道路,有料道路
2021-06-19,外食費,外食,2805,彩美亭,ローストポーク
2021-06-19,レジャー,おでかけ,2600,陶芸,陶芸体験
2021-06-19,日用品,キッチン用品,2400,陶芸,すり鉢
2021-06-19,レジャー,おでかけ,650,SA,コーヒーたい焼きなど
2021-06-19,食品,野菜その他,1274,SA,納豆、メロンの浅漬など
2021-06-19,美容,スキンケア,1229,セイムス,リップ、化粧水
2021-06-19,食品,葉物・生鮮野菜,211,ベルク,にら
2021-06-19,食品,葉物・生鮮野菜,105,ベルク,レタス
2021-06-19,食品,葉物・生鮮野菜,213,ベルク,アボカド
2021-06-19,食品,野菜その他,624,ベルク,メロン
2021-06-19,食品,葉物・生鮮野菜,298,ベルク,レタス
2021-06-19,食品,葉物・生鮮野菜,249,ベルク,小松菜
2021-06-19,食品,葉物・生鮮野菜,192,ベルク,きゅうり
2021-06-19,食品,野菜その他,84,ベルク,えのき
2021-06-19,食品,魚類・貝類,324,ベルク,鮭
2021-06-19,食品,魚類・貝類,540,ベルク,サーモン刺身
2021-06-19,食品,魚類・貝類,289,ベルク,鯖
2021-06-19,食品,肉類,317,ベルク,豚ひき肉
2021-06-19,食品,肉類,627,ベルク,鶏もも肉
2021-06-19,食品,肉類,654,ベルク,鶏もも肉
2021-06-19,食品,肉類,101,ベルク,鶏むね肉
2021-06-19,食品,肉類,133,ベルク,鶏むね肉
2021-06-19,食品,肉類,309,ベルク,合いびき肉
2021-06-19,食品,調味料,181,ベルク,ピザソース
2021-06-19,食品,お菓子類,321,ベルク,パピコ
2021-06-19,食品,お菓子類,213,ベルク,アイス
2021-06-19,食品,お菓子類,321,ベルク,ポテチ
2021-06-19,食品,お菓子類,149,ベルク,おかき
2021-06-19,食品,パン,127,ベルク,食パン
2021-06-19,食品,牛乳・乳製品,267,ベルク,チーズ
2021-06-19,食品,牛乳・乳製品,319,ベルク,SAVAS
2021-06-19,食品,牛乳・乳製品,298,ベルク,ヨーグルト
2021-06-19,食品,牛乳・乳製品,108,ベルク,ヨーグルト
2021-06-19,食品,調味料,289,ベルク,にんにくチューブ
2021-06-19,食品,調味料,429,ベルク,ポン酢
2021-06-19,食品,麺類,321,ベルク,塩ラーメン
2021-06-19,食品,麺類,386,ベルク,チキンラーメン
2021-06-19,食品,調味料,213,ベルク,ケチャップ
2021-06-19,食品,たまご,514,ベルク,たまご
2021-06-19,食品,レトルト類・冷凍食品,105,ベルク,冷凍ブロッコリー
2021-06-19,食品,レトルト類・冷凍食品,192,ベルク,冷凍ほうれん草
2021-06-19,食品,麺類,384,ベルク,稲庭うどん
2021-06-19,食品,豆腐・納豆類,125,ベルク,納豆
2021-06-20,外食費,To Go,1319,セブンイレブン,朝ごはんなど
2021-06-20,レジャー,おでかけ,722,セブンイレブン,コーヒー、アイスなど
2021-06-20,レジャー,おでかけ,2000,アクアシティ,トリックアート
2021-06-20,レジャー,おでかけ,1800,アクアシティ,水上バス
2021-06-20,レジャー,おでかけ,1500,アクアシティ,たこ焼きミュージアム
2021-06-20,レジャー,おでかけ,300,アクアシティ,駐車場
2021-06-20,経費,tetta,10160,ビックカメラ,コード
2021-06-20,外食費,外食,6655,鼎泰堂,小籠包やさん
2021-06-20,レジャー,おでかけ,600,駐車場,タイムズ
2021-06-22,医療費,診察料,5000,整形外科,哲太膝
2021-06-25,日用品,ペーパー類,3555,楽天,トイレットペーパー
2021-06-25,外食費,外食,5203,とりの権助,とりの権助
2021-06-26,外食費,To Go,1050,マクドナルド,マクドナルド
2021-06-26,ガソリン・ETC,ガソリン,7122,Enejet,ガソリン
2021-06-26,医療費,診察料,1600,駐車場,テクノガーデン
2021-06-26,医療費,医療費その他,1600,クリニック,幕張クリニック
2021-06-26,外食費,外食,2785,びっくりドンキー,びっくりドンキー
2021-06-26,外食費,To Go,508,ローソン,コーヒーなど
2021-06-26,日用品,薬類,2057,セイムス,アイスノンなど
2021-06-26,食品,葉物・生鮮野菜,213,ベルク,小松菜
2021-06-26,食品,葉物・生鮮野菜,138,ベルク,白菜
2021-06-26,食品,葉物・生鮮野菜,213,ベルク,トマト
2021-06-26,食品,葉物・生鮮野菜,213,ベルク,ナス
2021-06-26,食品,葉物・生鮮野菜,138,ベルク,ピーマン
2021-06-26,食品,魚類・貝類,537,ベルク,鯖
2021-06-26,食品,肉類,195,ベルク,鶏むね肉
2021-06-26,食品,肉類,210,ベルク,鶏むね肉
2021-06-26,食品,お菓子類,213,ベルク,アイス
2021-06-26,食品,お菓子類,213,ベルク,アイス
2021-06-26,食品,パン,127,ベルク,食パン
2021-06-26,食品,牛乳・乳製品,159,ベルク,SAVAS
2021-06-26,食品,牛乳・乳製品,321,ベルク,モッツァレラチーズ
2021-06-26,食品,牛乳・乳製品,170,ベルク,ヨーグルト
2021-06-26,食品,牛乳・乳製品,127,ベルク,牛乳
2021-06-26,食品,牛乳・乳製品,159,ベルク,ヨーグルト
2021-06-26,食品,たまご,600,ベルク,たまご
2021-06-26,食品,野菜その他,408,ベルク,キムチ
2021-06-26,食品,豆腐・納豆類,62,ベルク,納豆
2021-06-26,外食費,外食,3080,活鮮,お寿司屋さん
2021-06-27,外食費,外食,5750,草原の家,ラム
2021-06-27,外食費,外食その他,600,駐車場,駐車場
2021-06-27,外食費,To Go,400,ローソン,アイスなど
2021-06-29,食品,葉物・生鮮野菜,95,ベルク,パプリカ
2021-06-29,食品,根菜,51,ベルク,大根
2021-06-29,食品,葉物・生鮮野菜,168,ベルク,ミニトマト
2021-06-29,食品,葉物・生鮮野菜,172,ベルク,ミニトマト
2021-06-29,食品,葉物・生鮮野菜,213,ベルク,トマト
2021-06-29,食品,葉物・生鮮野菜,159,ベルク,きゅうり
2021-06-29,食品,魚類・貝類,343,ベルク,ぶりお刺身
2021-06-29,食品,お菓子類,95,ベルク,ポテチ
2021-06-29,食品,お菓子類,105,ベルク,ポテチ
2021-06-29,食品,お菓子類,73,ベルク,スコーン
2021-06-29,食品,お菓子類,267,ベルク,アルフォート
2021-06-29,食品,お菓子類,84,ベルク,シュークリーム
2021-06-29,食品,お菓子類,84,ベルク,エクレア
2021-06-29,食品,豆腐・納豆類,125,ベルク,納豆
2021-06-29,ガソリン・ETC,ETC,550,etc,etc
2021-06-29,ガソリン・ETC,ETC,590,etc,etc
2021-06-29,ガソリン・ETC,ETC,680,etc,etc
2021-06-29,ガソリン・ETC,ETC,960,etc,etc
2021-06-29,ガソリン・ETC,ETC,2870,etc,etc
2021-06-29,ガソリン・ETC,ETC,1350,etc,etc
2021-06-29,ガソリン・ETC,ETC,670,etc,etc
2021-06-29,ガソリン・ETC,ETC,2540,etc,etc
2021-06-29,ガソリン・ETC,ETC,780,etc,etc
2021-07-01,ローン,ローン住居,110000,イオン銀行,ローン
2021-07-01,ローン,ローン家電,11302,楽天銀行,Macローン
2021-07-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2021-07-01,保険,アクサダイレクト,3280,哲太楽天銀行,アクサダイレクト
2021-07-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2021-07-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2021-07-01,光熱費,下水道,3880,コンビニ,下水道（2ヶ月毎）
2021-07-01,光熱費,水道,5840,りそな銀行,水道局（2ヶ月毎）
2021-07-01,光熱費,電気,6072,楽天カード,東京電力
2021-07-01,光熱費,ガス,8896,楽天カード,東京ガス
2021-07-01,通信費,通信,687,楽天カード,ソネット
2021-07-01,通信費,通信,3361,楽天カード,ソネット
2021-07-01,通信費,ケータイ,2610,楽天カード,楽天モバイル
2021-07-03,食品,調味料,200,JA,ピーマン
2021-07-03,食品,粉類,150,JA,玉ねぎ
2021-07-03,食品,食品その他,120,JA,きゅうり
2021-07-03,食品,計,150,JA,甘長とうがらし
2021-07-03,食品,葉物・生鮮野菜,200,JA,ナス
2021-07-03,食品,根菜,150,JA,新玉ねぎ
2021-07-03,食品,葉物・生鮮野菜,190,JA,キャベツ
2021-07-03,食品,野菜その他,450,JA,みかん
2021-07-03,食品,葉物・生鮮野菜,156,JA,ニラ
2021-07-03,食品,葉物・生鮮野菜,180,JA,レタス
2021-07-03,食品,葉物・生鮮野菜,116,JA,小松菜
2021-07-03,食品,根菜,135,JA,生姜
2021-07-03,食品,葉物・生鮮野菜,225,JA,トマト
2021-07-03,外食費,外食,4070,はな膳,はな膳
2021-07-03,外食費,外食,1710,高倉町珈琲,珈琲など
