日付,カテゴリ,小項目,金額,場所,商品名・メモ
2022-03-06,食品,肉類,514,ベルク,しゃぶしゃぶ肉
2022-03-06,食品,肉類,678,ベルク,しゃぶしゃぶ肉
2022-03-06,食品,肉類,300,ベルク,鶏むね肉
2022-03-06,食品,肉類,323,ベルク,鶏むね肉
2022-03-06,食品,ドリンク,987,ベルク,静岡茶
2022-03-06,食品,豆腐・納豆類,171,ベルク,納豆
2022-03-06,ガソリン・ETC,ETC,1310,etc,etc
2022-03-06,ガソリン・ETC,ETC,1200,etc,etc
2022-03-08,食品,お菓子類,118,イオン,ぼんち揚げ
2022-03-08,食品,調味料,470,イオン,ポン酢
2022-03-08,食品,野菜その他,767,イオン,みかん
2022-03-08,食品,野菜その他,437,イオン,きんかん
2022-03-08,食品,お菓子類,217,イオン,チーズケーキ
2022-03-08,食品,野菜その他,217,イオン,柴漬け
2022-03-08,食品,魚類加工品,217,イオン,鮭ほぐし身
2022-03-08,食品,食品その他,198,イオン,いりごま
2022-03-08,食品,牛乳・乳製品,327,イオン,チーズ
2022-03-08,食品,牛乳・乳製品,547,イオン,チーズ
2022-03-08,食品,調味料,657,イオン,おろしポン酢
2022-03-08,外食費,To Go,352,イオン,唐揚げ
2022-03-08,食品,パン,144,イオン,食パン
2022-03-08,外食費,To Go,440,イオン,コロッケ
2022-03-08,外食費,To Go,176,イオン,餃子
2022-03-08,食品,葉物・生鮮野菜,140,イオン,水菜
2022-03-08,外食費,To Go,217,イオン,ポテトサラダ
2022-03-08,交際費,宇野家関連,12760,楽天,アスコットタイ修平プレゼント
2022-03-12,美容,美容院,9250,美容院,カット＆トリートメント
2022-03-12,日用品,衛生用品,1320,福太郎,生理用品、綿棒など
2022-03-12,レジャー,おでかけ,2450,市川SA,カレー、豚丼
2022-03-12,レジャー,おでかけ,150,市川SA,お茶
2022-03-12,衣類,natsuki衣類,1925,アウトレット,スポブラ
2022-03-12,レジャー,おでかけ,486,ディーンアンドデルーカ,コーヒー
2022-03-12,レジャー,おでかけ,1280,市川SA,海鮮丼
2022-03-12,レジャー,おでかけ,200,アウトレット,お茶
2022-03-13,衣類,natsuki衣類,7133,スポーツオーソリティー,水着、靴下
2022-03-13,外食費,外食,2600,サイゼリア,サイゼリア
2022-03-13,衣類,tetta衣類,15950,イオン成田,メッセンジャーバッグ
2022-03-13,衣類,natsukiインナー,1030,無印,ショーツ、お茶など
2022-03-13,衣類,natsuki衣類,2277,パシオス,メッセンジャーバッグ
2022-03-13,日用品,日用品その他,110,セリア,折り紙
2022-03-13,食品,葉物・生鮮野菜,140,ベルク,キャベツ
2022-03-13,食品,葉物・生鮮野菜,281,ベルク,ブロッコリー
2022-03-13,食品,根菜,217,ベルク,長ネギ
2022-03-13,食品,野菜その他,657,ベルク,みかん
2022-03-13,食品,葉物・生鮮野菜,85,ベルク,水菜
2022-03-13,食品,野菜その他,74,ベルク,えのき
2022-03-13,食品,魚類・貝類,660,ベルク,サーモン
2022-03-13,食品,魚類・貝類,392,ベルク,鰹たたき
2022-03-13,食品,魚類加工品,391,ベルク,もずく
2022-03-13,食品,魚類・貝類,163,ベルク,しらす
2022-03-13,食品,肉類,414,ベルク,豚しゃぶしゃぶ肉
2022-03-13,食品,肉類,460,ベルク,豚しゃぶしゃぶ肉
2022-03-13,食品,肉類,470,ベルク,豚しゃぶしゃぶ肉
2022-03-13,食品,肉類,875,ベルク,鶏むね肉
2022-03-13,食品,お菓子類,129,ベルク,おせんべい
2022-03-13,食品,牛乳・乳製品,283,ベルク,チーズ
2022-03-13,食品,牛乳・乳製品,503,ベルク,ヨーグルト
2022-03-13,食品,ドリンク,657,ベルク,緑茶茶葉
2022-03-13,食品,たまご,457,ベルク,たまご
2022-03-13,食品,ドリンク,1097,ベルク,ワイン
2022-03-13,食品,豆腐・納豆類,171,ベルク,納豆
2022-03-17,医療費,診察料,990,カイロ,カイロ
2022-03-17,医療費,診察料,720,カイロ,カイロ
2022-03-17,日用品,バス用品,547,イオン,タオル
2022-03-17,外食費,To Go,868,ヤオコー,お惣菜
2022-03-18,レジャー,旅行,1074,空港,朝ごはん、お茶など
2022-03-18,レジャー,旅行,660,空港,カレー
2022-03-18,レジャー,旅行,1360,KAYAバーガー,佐世保バーガー
2022-03-18,レジャー,旅行,432,ファミマ,SAVAS、お茶など
2022-03-18,レジャー,旅行,10000,ハウステンボス,入場券
2022-03-18,レジャー,旅行,1500,ハウステンボス,お土産
2022-03-18,レジャー,旅行,8100,ハウステンボス,夜ご飯
2022-03-19,レジャー,旅行,1297,セブンイレブン,朝ごはん
2022-03-19,レジャー,旅行,110,ローソン,ティッシュ
2022-03-19,レジャー,旅行,3630,ふちがみ,焼肉レストランふちがみ
2022-03-19,レジャー,旅行,280,川登SA,梅が枝餅
2022-03-19,レジャー,旅行,400,川登SA,コーヒー
2022-03-19,レジャー,旅行,442,セブンイレブン,SAVAS、チーズなど
2022-03-19,レジャー,旅行,2500,ロープーウェイ,ロープーウェイ
2022-03-19,レジャー,旅行,6790,登利亭,夜ご飯
2022-03-19,レジャー,旅行,1500,ドーミーイン,入湯税
2022-03-20,レジャー,旅行,1240,グラバー園,入場料
2022-03-20,レジャー,旅行,6710,グラバー園,お土産、カップなど
2022-03-20,レジャー,旅行,2000,大浦天主堂,入場料
2022-03-20,レジャー,旅行,3000,軍艦島デジタルミュージアム,入館料
2022-03-20,レジャー,旅行,1040,出島,入場料
2022-03-20,レジャー,旅行,2100,中華街,ちゃんぽん
2022-03-20,レジャー,旅行,928,文明堂,カステラ
2022-03-20,レジャー,旅行,200,セブンイレブン,お茶
2022-03-20,レジャー,旅行,700,ドーミーイン,駐車場
2022-03-20,レジャー,旅行,1941,ENEOS,ガソリン
2022-03-20,レジャー,旅行,319,スターバックス,コーヒー
2022-03-20,レジャー,旅行,1980,スターバックス,コーヒーカップ
2022-03-20,レジャー,旅行,3140,成田駐車場,成田駐車場
2022-03-21,交際費,宮崎家関連,10206,ミヤザキミート,宮崎父誕生日（すき焼き肉）
2022-03-21,交際費,宇野家関連,8000,ミヤザキミート,宇野家誕生日（ステーキ肉）
2022-03-21,外食費,外食,4730,ブロンコビリー,ステーキランチ
2022-03-21,レジャー,おでかけ,800,成田神社,駐車場
2022-03-21,日用品,バス用品,382,セイムス,入浴剤
2022-03-21,日用品,バス用品,382,セイムス,入浴剤
2022-03-21,日用品,薬類,1980,セイムス,オシリア
2022-03-21,日用品,衛生用品,438,セイムス,歯磨き粉
2022-03-21,食品,葉物・生鮮野菜,129,ベルク,ブロッコリー
2022-03-21,食品,葉物・生鮮野菜,74,ベルク,キャベツ
2022-03-21,食品,葉物・生鮮野菜,217,ベルク,長ネギ
2022-03-21,食品,葉物・生鮮野菜,171,ベルク,小松菜
2022-03-21,食品,野菜その他,85,ベルク,えのき
2022-03-21,食品,野菜その他,437,ベルク,きよみオレンジ
2022-03-21,食品,魚類・貝類,327,ベルク,塩サバ
2022-03-21,食品,魚類加工品,435,ベルク,めかぶ
2022-03-21,食品,肉類,654,ベルク,豚しゃぶしゃぶ肉
2022-03-21,食品,肉類,440,ベルク,豚しゃぶしゃぶ肉
2022-03-21,食品,肉類,473,ベルク,豚しゃぶしゃぶ肉
2022-03-21,食品,肉類,335,ベルク,鶏むね肉
2022-03-21,食品,肉類,378,ベルク,鶏むね肉
2022-03-21,食品,調味料,184,ベルク,ピザソース
2022-03-21,食品,お菓子類,195,ベルク,歌舞伎揚
2022-03-21,食品,パン,140,ベルク,食パン
2022-03-21,食品,牛乳・乳製品,140,ベルク,ヨーグルト
2022-03-21,食品,たまご,457,ベルク,たまご
2022-03-21,食品,ドリンク,638,ベルク,ワイン
2022-03-21,食品,豆腐・納豆類,171,ベルク,納豆
2022-03-22,ガソリン・ETC,ガソリン,6042,Enejet,ガソリン
2022-03-22,医療費,診察料,1480,そよかぜクリニック,咳が出るので通院
2022-03-22,医療費,薬代,3210,そよかぜクリニック,薬代
2022-03-22,食品,お菓子類,1070,ファミマ,サンドイッチ、スイーツ
2022-03-23,食品,ドリンク,4483,Nespresso,Nespresso
2022-03-26,日用品,文具,220,セリア,折り紙など
2022-03-26,食品,お菓子類,864,クリスピー・クリーム・ドーナツ,ドーナツ
2022-03-26,食品,お菓子類,756,空港,バームクーヘン
2022-03-26,食品,お菓子類,864,空港,どらやき
2022-03-26,外食費,To Go,2501,空港,お弁当
2022-03-26,食品,葉物・生鮮野菜,259,ベルク,ブロッコリー
2022-03-26,食品,野菜その他,547,ベルク,みかん
2022-03-26,食品,根菜,151,ベルク,ねぎ
2022-03-26,食品,葉物・生鮮野菜,140,ベルク,ブロッコリー
2022-03-26,食品,魚類・貝類,743,ベルク,サバ
2022-03-26,食品,肉類,414,ベルク,豚しゃぶしゃぶ肉
2022-03-26,食品,肉類,524,ベルク,豚しゃぶしゃぶ肉
2022-03-26,食品,肉類,541,ベルク,豚しゃぶしゃぶ肉
2022-03-26,食品,肉類,330,ベルク,鶏むね肉
2022-03-26,食品,お菓子類,195,ベルク,歌舞伎揚
2022-03-26,食品,パン,140,ベルク,食パン
2022-03-26,食品,牛乳・乳製品,140,ベルク,ヨーグルト
2022-03-26,食品,たまご,457,ベルク,たまご
2022-03-26,食品,豆腐・納豆類,96,ベルク,納豆
2022-03-26,食品,豆腐・納豆類,85,ベルク,納豆
2022-03-27,外食費,To Go,934,セブン,コーヒー、おせんべい
2022-03-27,外食費,外食,3460,たいかろう,焼き肉
2022-03-27,外食費,To Go,530,カインズ,紅茶など
2022-03-27,レジャー,キャンプ,6536,カインズ,BBQグリラー
2022-03-30,家具・家電,家電,34100,楽天,ポータブル電源
2022-03-31,食品,お菓子類,151,ヤオコー,おはぎ
2022-03-31,食品,お菓子類,283,ヤオコー,ミルファス
2022-03-31,食品,お菓子類,217,ヤオコー,おせんべい
2022-03-31,食品,調味料,525,ヤオコー,ポン酢
2022-03-31,食品,お菓子類,261,ヤオコー,チョコパイ
2022-03-31,食品,お菓子類,269,ヤオコー,今川焼き
2022-03-31,食品,肉類,176,ヤオコー,豚ひき肉
2022-03-31,食品,豆腐・納豆類,108,ヤオコー,納豆
2022-03-31,食品,野菜その他,437,ヤオコー,オレンジ
2022-03-31,食品,葉物・生鮮野菜,281,ヤオコー,ブロッコリー
2022-03-31,食品,肉類,376,ヤオコー,鶏むね肉
2022-03-31,食品,たまご,217,ヤオコー,たまご
2022-03-31,経費,natsuki,130,apple,漫画
2022-03-31,経費,natsuki,2080,apple,漫画
2022-03-31,ガソリン・ETC,ETC,1510,etc,etc
2022-03-31,ガソリン・ETC,ETC,2170,etc,etc
2022-03-31,ガソリン・ETC,ETC,1310,etc,etc
2022-03-31,ガソリン・ETC,ETC,1200,etc,etc
2022-03-31,ガソリン・ETC,ETC,1090,etc,etc
2022-03-31,ガソリン・ETC,ETC,960,etc,etc
2022-03-31,ガソリン・ETC,ETC,960,etc,etc
2022-03-31,ガソリン・ETC,ETC,370,etc,etc
2022-03-31,ガソリン・ETC,ETC,440,etc,etc
2022-03-31,ガソリン・ETC,ETC,200,etc,etc
2022-03-31,ガソリン・ETC,ETC,100,etc,etc
2022-03-31,ガソリン・ETC,ETC,1390,etc,etc
2022-03-31,ガソリン・ETC,ETC,920,etc,etc
2022-03-31,ガソリン・ETC,ETC,420,etc,etc
2022-03-31,ガソリン・ETC,ETC,430,etc,etc
2022-04-01,ローン,ローン住居,110000,イオン銀行,ローン
2022-04-01,ローン,ローン家電,11302,楽天銀行,Macローン
2022-04-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2022-04-01,保険,アクサダイレクト,3280,哲太楽天銀行,アクサダイレクト
2022-04-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2022-04-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2022-04-01,光熱費,電気,6448,楽天カード,東京電力
2022-04-01,光熱費,ガス,14891,楽天カード,東京ガス
2022-04-01,通信費,通信,687,楽天カード,ソネット
2022-04-01,通信費,通信,3361,楽天カード,ソネット
2022-04-01,通信費,ケータイ,2970,楽天カード,楽天モバイル
2022-04-01,通信費,ケータイ,2995,哲太カード,楽天モバイル
2022-04-01,レジャー,趣味,20900,オリコ,ジョイフルアスレティッククラブ
2022-04-01,レジャー,レジャーその他,990,Netflix,Netflix
2022-04-01,経費,tetta,4072,哲太楽天,哲太社用ケータイ
2022-04-01,その他,,5280,哲太美容室,哲太美容室
2022-04-01,その他,,1496,Google ,哲太経費
2022-04-02,レジャー,おでかけ,210,有料道路,有料道路
2022-04-02,外食費,To Go,200,ファミマ,コーヒー
2022-04-02,レジャー,おでかけ,2150,牛久シャトー,ワイン、ウイスキー
2022-04-02,レジャー,おでかけ,400,牛久シャトー,試飲ワイン
2022-04-02,外食費,外食,3377,スシロー,スシロー
2022-04-02,外食費,To Go,584,セブン,コーヒーなど
2022-04-02,食品,肉類,3870,ミート宮崎,焼肉用
2022-04-02,日用品,日用品その他,4264,カインズ,ゴミ袋、ワインなど
2022-04-02,レジャー,BBQ,550,セリア,折り紙、BBQ網など
2022-04-02,食品,葉物・生鮮野菜,151,ベルク,きゅうり
2022-04-02,食品,葉物・生鮮野菜,108,ベルク,レタス
2022-04-02,食品,葉物・生鮮野菜,112,ベルク,こねぎ
2022-04-02,食品,野菜その他,495,ベルク,オレンジ
2022-04-02,食品,野菜その他,85,ベルク,エリンギ
2022-04-02,食品,肉類,338,ベルク,豚ロース肉
2022-04-02,食品,魚類加工品,217,ベルク,カットわかめ
2022-04-02,食品,魚類加工品,305,ベルク,あおさ
2022-04-02,食品,調味料,503,ベルク,ラカント
2022-04-02,食品,たまご,228,ベルク,たまご
2022-04-02,食品,豆腐・納豆類,215,ベルク,納豆
2022-04-02,食品,食品その他,290,ベルク,キムチ
2022-04-02,経費,natsuki,4160,APPLE,なつき漫画
2022-04-03,レジャー,趣味,330,わくわく広場,花の種
2022-04-03,外食費,To Go,795,ドトール,ケーキ＆コーヒー
2022-04-03,食品,お菓子類,217,ヤオコー,歌舞伎揚
2022-04-03,食品,牛乳・乳製品,162,ヤオコー,ヨーグルト
2022-04-03,食品,パン,174,ヤオコー,食パン
2022-04-03,食品,調味料,327,ヤオコー,焼肉のタレ
2022-04-03,食品,葉物・生鮮野菜,140,ヤオコー,三つ葉
2022-04-03,食品,葉物・生鮮野菜,108,ヤオコー,水菜
2022-04-04,経費,natsuki,3333,楽天市場,レジンキット
2022-04-05,食品,野菜その他,547,ベルク,オレンジ
2022-04-05,食品,魚類・貝類,743,ベルク,塩サバ
2022-04-05,食品,魚類加工品,173,ベルク,めかぶ
2022-04-05,食品,肉類,646,ベルク,しゃぶしゃぶ肉
2022-04-05,食品,肉類,243,ベルク,鶏むね肉
2022-04-05,食品,肉類,262,ベルク,鶏むね肉
2022-04-05,食品,肉類,394,ベルク,鶏むね肉
2022-04-05,食品,肉類,437,ベルク,鶏むね肉
2022-04-05,食品,牛乳・乳製品,173,ベルク,チーズ
2022-04-05,食品,お菓子類,195,ベルク,歌舞伎揚
2022-04-05,食品,お菓子類,272,ベルク,せんべい
2022-04-05,食品,牛乳・乳製品,184,ベルク,ヨーグルト
2022-04-05,食品,牛乳・乳製品,173,ベルク,牛乳
2022-04-05,食品,たまご,239,ベルク,たまご
2022-04-05,食品,豆腐・納豆類,151,ベルク,納豆
2022-04-06,経費,natsuki,2640,楽天市場,ジェルネイル
2022-04-06,食品,根菜,53,ベルク,じゃがいも
2022-04-06,食品,根菜,53,ベルク,人参
2022-04-06,食品,お菓子類,151,ベルク,お菓子
2022-04-06,食品,お菓子類,140,ベルク,おせんべい
2022-04-06,食品,お菓子類,173,ベルク,お菓子
2022-04-06,食品,お菓子類,206,ベルク,チョコ
2022-04-06,食品,お菓子類,391,ベルク,フルーチェ
2022-04-06,食品,お菓子類,206,ベルク,フルーチェ
2022-04-06,食品,お菓子類,206,ベルク,フルーチェ
2022-04-06,食品,ドリンク,501,ベルク,お茶の葉
2022-04-06,ガソリン・ETC,ガソリン,8472,Enejet,ガソリン
2022-04-08,美容,ネイルサロン,1100,ダイソー,ネイルグッズ
2022-04-08,外食費,To Go,402,ヤオコー,お弁当
2022-04-08,その他,,1200,翻訳ツール,哲太経費
2022-04-09,外食費,外食,2585,はな膳,はな膳
2022-04-09,ガソリン・ETC,ETC,210,有料道路,有料道路
2022-04-09,美容,ネイルサロン,440,セリア,ボックス
2022-04-09,日用品,薬類,1210,セイムス,アクチビア
2022-04-09,日用品,薬類,1430,セイムス,目薬
2022-04-09,食品,葉物・生鮮野菜,259,ベルク,ブロッコリー
2022-04-09,食品,野菜その他,657,ベルク,みかん
2022-04-09,食品,葉物・生鮮野菜,165,ベルク,ねぎ
2022-04-09,食品,野菜その他,217,ベルク,パイン
2022-04-09,食品,お菓子類,283,ベルク,ケーキ
2022-04-09,食品,葉物・生鮮野菜,107,ベルク,レタス
2022-04-09,食品,魚類・貝類,191,ベルク,ホタテ
2022-04-09,食品,魚類・貝類,308,ベルク,焼きイカ
2022-04-09,食品,肉類,1626,ベルク,牛肉
2022-04-09,食品,肉類,312,ベルク,鶏むね肉
2022-04-09,食品,肉類,473,ベルク,鶏むね肉
2022-04-09,食品,お菓子類,108,ベルク,アイス
2022-04-09,食品,お菓子類,173,ベルク,アイス
2022-04-09,食品,お菓子類,108,ベルク,アイス
2022-04-09,食品,牛乳・乳製品,173,ベルク,牛乳
2022-04-09,食品,お菓子類,108,ベルク,アイス
2022-04-09,食品,お菓子類,391,ベルク,フルーチェ
2022-04-09,食品,お菓子類,195,ベルク,フルーチェ
2022-04-09,食品,お米,1848,ベルク,無洗米
2022-04-10,外食費,To Go,1830,和田農園,いちご、アイスなど
2022-04-10,外食費,To Go,381,セブン,コーヒーなど
2022-04-10,美容,コスメ,9460,ロフト,ハンドクリーム、マスカラなど
2022-04-10,美容,ネイルサロン,550,キャンドゥ,ネイル
2022-04-10,美容,コスメ,1290,イオン,UV、ハンドクリーム
2022-04-10,食品,調味料,872,KALDI,コチュジャン、鶏ガラスープ
2022-04-10,美容,コスメ,1419,マツキヨ,洗顔シート、メンズ化粧品など
2022-04-10,外食費,To Go,1296,そごう,お弁当
2022-04-10,外食費,To Go,1299,そごう,お弁当
2022-04-13,美容,スキンケア,2673,マツキヨ,キュレルスプレー
2022-04-13,美容,ネイルサロン,550,セリア,ネイル用品
2022-04-13,外食費,外食,1590,魚べい,魚べい
2022-04-15,衣類,natsuki衣類,46415,コナカ,スーツ
2022-04-16,外食費,To Go,129,ローソン,緑茶
2022-04-16,外食費,外食,3234,百香亭,百香亭
2022-04-16,外食費,To Go,942,FamilyMart,ビスケット、コーヒー
2022-04-16,食品,ドリンク,7116,KALDI,ワインなど
2022-04-16,ガソリン・ETC,ガソリン,3954,Enejet,ガソリン
2022-04-17,外食費,外食,3300,サイゼリア,サイゼリア
2022-04-17,美容,コスメ,303,FamilyMart,リップ
2022-04-17,美容,ネイルサロン,110,セリア,ネイルブラシ
2022-04-17,食品,葉物・生鮮野菜,129,ベルク,ブロッコリー
2022-04-17,食品,葉物・生鮮野菜,239,ベルク,きゅうり
2022-04-17,食品,葉物・生鮮野菜,108,ベルク,こねぎ
2022-04-17,食品,野菜その他,108,ベルク,ひらたけ
2022-04-17,食品,魚類・貝類,831,ベルク,サバ
2022-04-17,食品,肉類,509,ベルク,豚肉
2022-04-17,食品,肉類,606,ベルク,豚しゃぶしゃぶ肉
2022-04-17,食品,肉類,655,ベルク,豚しゃぶしゃぶ肉
2022-04-17,食品,肉類,437,ベルク,鶏むね肉
2022-04-17,食品,お菓子類,217,ベルク,アイス
2022-04-17,食品,調味料,184,ベルク,ピザソース
2022-04-17,食品,パン,140,ベルク,食パン
2022-04-17,食品,牛乳・乳製品,437,ベルク,チーズ
2022-04-17,食品,お菓子類,217,ベルク,アイス
2022-04-17,食品,お菓子類,272,ベルク,おせんべい
2022-04-17,食品,たまご,108,ベルク,たまご
2022-04-17,食品,たまご,228,ベルク,たまご
2022-04-17,食品,肉類加工品,437,ベルク,ウインナー
2022-04-17,食品,豆腐・納豆類,151,ベルク,納豆
2022-04-17,食品,麺類,162,ベルク,焼きそば
2022-04-17,食品,食品その他,195,ベルク,卯の花
2022-04-17,税金,固定資産税,116500,税金,固定資産税
2022-04-17,その他,,3980,ユニクロ,哲太服
2022-04-18,その他,,10000,楽天,ふるさと納税
2022-04-18,その他,,6969,通勤,哲太交通費(3回分)
2022-04-18,その他,,2766,哲太経費,哲太本(3冊分)
2022-04-19,食品,ドリンク,4428,Nespresso,Nespresso
2022-04-20,外食費,外食,2050,魚べい,魚べい
2022-04-20,医療費,診察料,2970,整骨院,整骨院
2022-04-21,医療費,診察料,1640,整骨院,整骨院
2022-04-21,外食費,To Go,1018,吉野家,吉野家
2022-04-21,美容,コスメ,4180,イオン,ファンデーションなど
2022-04-21,日用品,衛生用品,660,キャンドゥ,ウエットティッシュなど
2022-04-22,外食費,To Go,850,マクドナルド,マクドナルド
2022-04-22,医療費,診察料,700,整骨院,整骨院
2022-04-22,外食費,To Go,600,サイゼリア,サイゼリア
2022-04-23,外食費,To Go,390,スタバ,コーヒー
2022-04-23,外食費,To Go,108,スタバ,コーヒー
2022-04-23,医療費,診察料,700,整骨院,整骨院
2022-04-23,医療費,診察料,33000,整骨院,整骨院
2022-04-23,美容,スキンケア,2860,イオン,リップブランパー
2022-04-23,レジャー,おでかけ,520,成田空港,駐車場
2022-04-23,外食費,To Go,1626,イオン,お惣菜
2022-04-23,外食費,外食,5830,はな膳,はな膳
2022-04-24,美容,スキンケア,1507,セイムス,クリーム
2022-04-24,外食費,外食,200,セブン,コーヒーなど
2022-04-24,レジャー,おでかけ,210,有料道路,有料道路
2022-04-24,外食費,外食,1586,ジョリーパスタ,ジョリーパスタ
2022-04-24,レジャー,おでかけ,3600,つくば牡丹園,シーズンパス
2022-04-24,レジャー,おでかけ,800,つくば牡丹園,お茶など
2022-04-24,食品,葉物・生鮮野菜,171,ベルク,小松菜
2022-04-24,食品,葉物・生鮮野菜,195,ベルク,ネギ
2022-04-24,食品,野菜その他,547,ベルク,みかん
2022-04-24,食品,葉物・生鮮野菜,327,ベルク,トマト
2022-04-24,食品,葉物・生鮮野菜,107,ベルク,レタス
2022-04-24,食品,葉物・生鮮野菜,108,ベルク,豆苗
2022-04-24,食品,魚類・貝類,437,ベルク,刺し身
2022-04-24,食品,魚類加工品,327,ベルク,鮭フレーク
2022-04-24,食品,魚類加工品,151,ベルク,もずく
2022-04-24,食品,肉類,499,ベルク,豚切り落とし
2022-04-24,食品,肉類,488,ベルク,豚しゃぶしゃぶ肉
2022-04-24,食品,肉類,531,ベルク,豚しゃぶしゃぶ肉
2022-04-24,食品,牛乳・乳製品,437,ベルク,チーズ
2022-04-24,食品,お菓子類,173,ベルク,アイス
2022-04-24,食品,お菓子類,173,ベルク,アイス
2022-04-24,食品,お菓子類,96,ベルク,アイス
2022-04-24,食品,お菓子類,108,ベルク,アイス
2022-04-24,食品,お菓子類,173,ベルク,アイス
2022-04-24,食品,お菓子類,107,ベルク,おかき
2022-04-24,食品,牛乳・乳製品,173,ベルク,牛乳
2022-04-24,食品,お菓子類,657,ベルク,ナッツ
2022-04-24,食品,お菓子類,272,ベルク,アイス
2022-04-24,食品,調味料,250,ベルク,マヨネーズ
2022-04-24,食品,肉類加工品,437,ベルク,ウインナー
2022-04-24,食品,肉類加工品,305,ベルク,ウインナー
2022-04-24,食品,豆腐・納豆類,151,ベルク,納豆
2022-04-24,食品,麺類,160,ベルク,焼きそば
2022-04-25,医療費,診察料,700,整骨院,整骨院
2022-04-26,医療費,診察料,370,整骨院,整骨院
2022-04-26,医療費,診察料,660,整骨院,整骨院
2022-04-26,外食費,To Go,1000,イオン,お惣菜
2022-04-26,食品,お菓子類,483,イオン,フルーチェ
2022-04-27,医療費,診察料,700,整骨院,整骨院
2022-04-27,美容,スキンケア,2860,イオン,パックなど
2022-04-27,レジャー,旅行,1078,本屋,るるぶなど
2022-04-28,医療費,診察料,700,整骨院,整骨院
2022-04-29,レジャー,旅行,7663,Enejet,ガソリン
2022-04-29,レジャー,旅行,210,有料道路,有料道路
2022-04-29,レジャー,旅行,930,マクドナルド,朝ごはん
2022-04-29,レジャー,旅行,1581,かしわや,おまんじゅう
2022-04-29,レジャー,旅行,1364,ファミマ,おやつなど
2022-04-29,レジャー,旅行,16800,セレクトン福島,ホテル１
2022-04-29,レジャー,旅行,13860,リッチモンドホテル,ホテル２
2022-04-29,交際費,宇野家関連,3500,かしわや,おまんじゅう・母の日
2022-04-30,レジャー,旅行,486,スタバ,キャラメル・マキアート
2022-04-30,レジャー,旅行,1760,笹かま館,笹かま体験
2022-04-30,レジャー,旅行,486,笹かま館,笹かまなど
2022-04-30,レジャー,旅行,2351,笹かま館,笹かま、日本酒など
2022-04-30,レジャー,旅行,280,ローソン,紅茶など
2022-04-30,レジャー,旅行,1535,菅生PA,おこわお弁当など
2022-04-30,レジャー,旅行,4000,松島フェリー,松島フェリー
2022-04-30,レジャー,旅行,5380,牛たんやさん,牛タンばあやん
2022-04-30,レジャー,旅行,1610,エスパル,お蕎麦屋さん
2022-04-30,レジャー,旅行,22070,仙台国際ホテル,仙台国際ホテル
2022-05-01,ローン,ローン住居,110000,イオン銀行,ローン
2022-05-01,ローン,ローン家電,11302,楽天銀行,Macローン
2022-05-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2022-05-01,保険,アクサダイレクト,3280,哲太楽天銀行,アクサダイレクト
2022-05-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2022-05-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2022-05-01,光熱費,下水道,3168,コンビニ,下水道（2ヶ月毎）
2022-05-01,光熱費,水道,4860,りそな銀行,水道局（2ヶ月毎）
2022-05-01,光熱費,電気,4656,楽天カード,東京電力
2022-05-01,光熱費,ガス,12537,楽天カード,東京ガス
2022-05-01,通信費,通信,687,楽天カード,ソネット
2022-05-01,通信費,通信,3361,楽天カード,ソネット
2022-05-01,通信費,ケータイ,2986,楽天カード,楽天モバイル
2022-05-01,通信費,ケータイ,2996,哲太カード,楽天モバイル
2022-05-01,レジャー,趣味,20900,オリコ,ジョイフルアスレティッククラブ
2022-05-01,経費,tetta,4383,哲太楽天,哲太社用ケータイ
2022-05-01,レジャー,旅行,6898,ENEOS,ガソリン
2022-05-01,レジャー,旅行,982,ローソン,おにぎりなど
2022-05-01,レジャー,旅行,2363,スタバ,マグカップ＆コーヒー
2022-05-01,レジャー,旅行,129,セブンイレブン,お茶
2022-05-01,レジャー,旅行,46500,青葉旅館,青葉旅館
2022-05-01,レジャー,旅行,1800,観瀾亭,松島・お茶
2022-05-01,レジャー,旅行,8700,ガラス体験,体験＆送料
2022-05-01,経費,tetta,1496,Google,哲太サブスク
2022-05-02,レジャー,旅行,100,セブン,お茶
2022-05-02,レジャー,旅行,520,ひたち海浜公園,駐車場
2022-05-02,レジャー,旅行,1200,ひたち海浜公園,観覧車
2022-05-02,レジャー,旅行,1400,ひたち海浜公園,入園料
2022-05-02,レジャー,旅行,900,ひたち海浜公園,サイクリング貸し出し料
2022-05-02,レジャー,旅行,210,有料道路,有料道路
2022-05-02,レジャー,旅行,2170,魚べい,魚べい
2022-05-02,医療費,診察料,1400,整骨院,整骨院
2022-05-02,外食費,To Go,360,セブン,コーヒー
2022-05-03,外食費,外食,1800,モス,ハンバーガー
2022-05-03,レジャー,趣味,2676,カインズ,シャベルなど
2022-05-03,医療費,診察料,1320,千葉ニュータウン中央皮膚科,皮膚科
2022-05-03,医療費,薬代,1400,千葉ニュータウン中央皮膚科,薬
2022-05-03,食品,葉物・生鮮野菜,259,ベルク,ブロッコリー
