日付,カテゴリ,小項目,金額,場所,商品名・メモ
2024-03-31,食品,根菜,162,ヤオコー,ごぼう
2024-03-31,日用品,キッチン用品,7676,Amazon,銅の卵焼き器
2024-04-01,ローン,ローン住居,110000,イオン銀行,ローン
2024-04-01,保険,保険その他,5382,哲太楽天銀行,ネオファースト生命
2024-04-01,保険,哲太メットライフ,5797,奈月楽天銀行,哲太メットライフ
2024-04-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2024-04-01,光熱費,電気,4950,楽天カード,東京電力
2024-04-01,光熱費,ガス,11719,楽天カード,東京ガス
2024-04-01,通信費,通信,687,楽天カード,ソネット
2024-04-01,通信費,通信,5390,楽天カード,ソネット
2024-04-01,通信費,ケータイ,2367,楽天カード,楽天モバイル
2024-04-01,レジャー,趣味,26400,楽天銀行,アキュラシーゴルフ
2024-04-01,レジャー,趣味,8600,楽天銀行,T-HA（奈月ジム）
2024-04-01,レジャー,レジャーその他,1490,Netflix,Netflix
2024-04-01,経費,tetta,3986,tetta社用ケータイ,哲太社用ケータイ
2024-04-01,経費,tetta,42000,哲太出社時食事代（出社日数＊2000円）,21.0
2024-04-01,経費,tetta,1200,翻訳アプリ,哲太経費
2024-04-01,経費,tetta,1496,Googleアプリ,哲太経費
2024-04-01,経費,natsuki,130,Applecombill,ギガ
2024-04-01,レジャー,趣味,17000,楽天銀行,Lava
2024-04-01,経費,tetta,53430,定期代,哲太定期代
2024-04-01,その他,,1543,,google
2024-04-03,食品,野菜その他,657,ヤオコー,いちご
2024-04-03,食品,牛乳・乳製品,162,ヤオコー,ヨーグルト
2024-04-03,食品,お菓子類,327,ヤオコー,つぶあん
2024-04-03,食品,豆腐・納豆類,119,ヤオコー,納豆
2024-04-03,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2024-04-03,食品,たまご,360,ヤオコー,たまご
2024-04-03,食品,調味料,567,ヤオコー,ほんだし
2024-04-03,食品,調味料,327,ヤオコー,ケチャップ
2024-04-03,食品,肉類,397,ヤオコー,ひき肉
2024-04-03,食品,肉類,685,ヤオコー,豚肩ロース
2024-04-03,食品,根菜,437,ヤオコー,たまねぎ
2024-04-03,食品,調味料,360,ヤオコー,コンソメ
2024-04-03,食品,野菜その他,385,ヤオコー,バナナ
2024-04-03,食品,調味料,118,ヤオコー,コンソメ　顆粒
2024-04-03,食品,葉物・生鮮野菜,108,ヤオコー,みずな
2024-04-03,食品,葉物・生鮮野菜,250,ヤオコー,ねぎ
2024-04-04,レジャー,旅行,43264,クルーズ,送迎バス、チョコ、サービス料など
2024-04-05,食品,ドリンク,108,ヤオコー,ほろよい
2024-04-05,食品,ドリンク,108,ヤオコー,ほろよい
2024-04-05,食品,お菓子類,129,ヤオコー,シュークリーム
2024-04-05,外食費,To Go,328,ヤオコー,たこ焼き
2024-04-05,食品,たまご,316,ヤオコー,たまご
2024-04-05,食品,魚類・貝類,641,ヤオコー,銀鮭
2024-04-05,外食費,To Go,323,ヤオコー,刺し身
2024-04-05,食品,根菜,748,ヤオコー,たけのこ
2024-04-05,食品,パン,217,ヤオコー,パン
2024-04-05,食品,葉物・生鮮野菜,272,ヤオコー,トマト
2024-04-06,食品,ドリンク,302,ロピア,ザバス
2024-04-06,外食費,To Go,412,スタバ,コーヒー
2024-04-06,外食費,To Go,874,サーティーワン,サーティーワン
2024-04-06,外食費,外食,9389,ともさんかく,焼き肉
2024-04-06,レジャー,おでかけ,3560,喜楽里,喜楽里
2024-04-07,レジャー,旅行,38862,クルーズ, クルーズエステ
2024-04-07,外食費,外食,950,レイクタウン,上等カレー
2024-04-07,外食費,外食,730,レイクタウン,丸亀製麺
2024-04-07,外食費,To Go,300,レイクタウン, どとーるコーヒー
2024-04-07,外食費,外食,1155,レイクタウン,TOPSコーヒー、シェイク
2024-04-07,衣類,tetta衣類,18200,レイクタウン,哲太ノースフェイスブルゾン
2024-04-07,衣類,tettaインナー,6820,レイクタウン,哲太モンベルTシャツ
2024-04-07,外食費,To Go,114,レイクタウン,お茶
2024-04-07,衣類,natsukiインナー,3960,レイクタウン,奈月パンツなど
2024-04-07,ガソリン・ETC,ガソリン,2000,Eneos,ガソリン
2024-04-08,経費,tetta,1080,Apple,Apple Music　住友カード
2024-04-08,食品,麺類,217,ヤオコー,讃岐うどん
2024-04-08,食品,野菜その他,173,ヤオコー,舞茸
2024-04-08,食品,たまご,316,ヤオコー,たまご
2024-04-08,食品,牛乳・乳製品,140,ヤオコー,ヨーグルト
2024-04-08,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2024-04-08,食品,パン,217,ヤオコー,パン
2024-04-08,食品,葉物・生鮮野菜,524,ヤオコー,アスパラガス
2024-04-08,食品,お菓子類,129,ヤオコー,シュークリーム
2024-04-08,食品,豆腐・納豆類,119,ヤオコー,納豆
2024-04-08,食品,葉物・生鮮野菜,272,ヤオコー,トマト
2024-04-08,食品,葉物・生鮮野菜,217,ヤオコー,スプラウト
2024-04-08,食品,根菜,327,ヤオコー,さつまいも
2024-04-08,食品,葉物・生鮮野菜,140,ヤオコー,三つ葉
2024-04-08,食品,魚類加工品,129,ヤオコー,小エビ
2024-04-08,食品,葉物・生鮮野菜,173,ヤオコー,ネギ
2024-04-08,その他,,1200,,deepl
2024-04-09,ガソリン・ETC,ガソリン,7349,Enejet,ガソリン
2024-04-09,レジャー,おでかけ,2190,すみれ,佐倉スーパー銭湯
2024-04-10,美容,美容その他,22360,楽天,健美三泉
2024-04-10,衣類,natsuki衣類,3480,楽天,水着パンツ
2024-04-10,美容,スキンケア,4500,楽天,POLABAマスク
2024-04-10,食品,牛乳・乳製品,3680,楽天,プロテイン
2024-04-10,その他,,3830,,私用携帯
2024-04-12,食品,お菓子類,176,ヤオコー,たべっこどうぶつ
2024-04-12,食品,お菓子類,162,ヤオコー,えびちび
2024-04-12,食品,お菓子類,140,ヤオコー,おさつどき
2024-04-12,食品,牛乳・乳製品,162,ヤオコー,ヨーグルト
2024-04-12,食品,野菜その他,327,ヤオコー,バナナ
2024-04-12,食品,パン,217,ヤオコー,パン
2024-04-12,食品,葉物・生鮮野菜,108,ヤオコー,小松菜
2024-04-12,その他,,15000,,鶏肉ふるさと納税
2024-04-13,レジャー,旅行,1050,海老名SA,コーヒーなど
2024-04-13,レジャー,旅行,600,海老名SA,アジの唐揚げ
2024-04-13,レジャー,旅行,3240,ロープーウェイ,箱根駒ヶ岳ロープーウェイ
2024-04-13,レジャー,旅行,619,ファミマ,お茶コーヒー
2024-04-13,その他,,5382,,ネオファースト
2024-04-14,レジャー,旅行,29285,トスラブ箱根,ホテル代
2024-04-14,レジャー,旅行,2250,彫刻の森,入館料
2024-04-14,レジャー,旅行,500,彫刻の森,駐車場
2024-04-14,レジャー,旅行,2970,彫刻の森,絵画（モネ）
2024-04-14,レジャー,旅行,563,セブン,お茶など
2024-04-14,レジャー,旅行,632,鈴トラかまぼこ,かまぼこ
2024-04-14,レジャー,旅行,410,ローソン,コーヒーなど
2024-04-14,レジャー,旅行,700,足利SA,富士宮やきそば
2024-04-14,レジャー,旅行,1720,足利SA,おにぎり豚汁セット
2024-04-14,レジャー,旅行,1500,足利SA,クレープ、ソフトクリーム
2024-04-14,レジャー,旅行,3340,スシロー,スシロー
2024-04-14,レジャー,旅行,1200,コインランドリー,コインランドリー
2024-04-14,その他,,3537,,社用携帯
2024-04-16,食品,肉類,594,ヤオコー,豚ブロック
2024-04-16,食品,パン,217,ヤオコー,パン
2024-04-16,食品,肉類,310,ヤオコー,合いびき肉
2024-04-16,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2024-04-16,食品,ドリンク,470,ヤオコー,リンゴジュース
2024-04-16,食品,調味料,470,ヤオコー,醤油
2024-04-16,食品,調味料,437,ヤオコー,お酢
2024-04-16,食品,牛乳・乳製品,162,ヤオコー,ヨーグルト
2024-04-16,食品,牛乳・乳製品,272,ヤオコー,チーズ
2024-04-16,食品,豆腐・納豆類,119,ヤオコー,納豆
2024-04-16,食品,たまご,360,ヤオコー,たまご
2024-04-16,食品,野菜その他,327,ヤオコー,プルーン
2024-04-16,食品,葉物・生鮮野菜,118,ヤオコー,キャベツ
2024-04-16,食品,粉類,217,ヤオコー,パン粉
2024-04-16,食品,調味料,415,ヤオコー,イタリアンハーブ
2024-04-16,食品,調味料,327,ヤオコー,ブラックペッパー
2024-04-16,食品,葉物・生鮮野菜,173,ヤオコー,ニラ
2024-04-16,食品,葉物・生鮮野菜,108,ヤオコー,水菜
2024-04-16,食品,葉物・生鮮野菜,261,ヤオコー,ナス
2024-04-16,食品,根菜,283,ヤオコー,人参
2024-04-16,食品,粉類,206,ヤオコー,片栗粉
2024-04-16,食品,粉類,151,ヤオコー,天ぷら粉
2024-04-17,レジャー,旅行,21114,クルーズ,済州島ツアー
2024-04-19,日用品,衛生用品,2758,マツキヨ,パックなど
2024-04-19,日用品,衛生用品,330,ダイソー,綿棒など
2024-04-19,食品,たまご,361,ヤオコー,たまご
2024-04-19,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2024-04-19,外食費,To Go,294,ヤオコー,メンチカツ
2024-04-19,食品,葉物・生鮮野菜,272,ヤオコー,トマト
2024-04-19,食品,パン,159,ヤオコー,食パン
2024-04-19,食品,根菜,217,ヤオコー,生姜
2024-04-20,ガソリン・ETC,ガソリン,6182,Enejet,ガソリン
2024-04-20,美容,美容その他,2530,ロフト,哲太オードトワレ
2024-04-20,衣類,natsuki衣類,10000,ario ,奈月スニーカーNB
2024-04-20,衣類,natsuki衣類,3489,ario ,奈月パンツ
2024-04-20,衣類,natsukiインナー,13830,UNIQLO,奈月ユニクロ下着など
2024-04-20,外食費,To Go,240,マクドナルド,コーヒー
2024-04-20,外食費,外食,18711,レッドロブスター,レッドロブスター
2024-04-21,外食費,To Go,266,イオン,焼き鳥
2024-04-21,外食費,To Go,1122,イオン,お惣菜など
2024-04-21,日用品,衛生用品,350,無印,ヘアクリップ
2024-04-21,美容,エステ,8800,POLA,エステ
2024-04-21,美容,スキンケア,20900,POLA,BA詰め替え
2024-04-21,その他,,5000,,アパホテル
2024-04-21,その他,,8800,,patagonia tetta
2024-04-22,日用品,キッチン用品,1320,ダイソー,袋、タッパーなど
2024-04-22,食品,ドリンク,470,ヤオコー,リンゴジュース
2024-04-22,食品,たまご,382,ヤオコー,たまご
2024-04-22,食品,豆腐・納豆類,119,ヤオコー,納豆
2024-04-22,食品,葉物・生鮮野菜,261,ヤオコー,ナス
2024-04-22,食品,食品その他,396,ヤオコー,梅干し
2024-04-22,食品,葉物・生鮮野菜,103,ヤオコー,小松菜
2024-04-22,レジャー,旅行,715,Amazon,携帯用洗濯洗剤
2024-04-22,日用品,日用品その他,3225,Amazon,芝キープ３
2024-04-23,その他,,7700,,patagonia natsuki
2024-04-23,その他,,3500,,kobe gyu
2024-04-24,その他,,1490,,Netflix
2024-04-25,日用品,バス用品,588,マツキヨ,入浴剤
2024-04-25,食品,たまご,360,ヤオコー,たまご
2024-04-25,食品,野菜その他,638,ヤオコー,ぶどう
2024-04-25,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2024-04-25,食品,お菓子類,657,ヤオコー,ロカボナッツ
2024-04-25,食品,お菓子類,129,ヤオコー,シュークリーム
2024-04-25,食品,牛乳・乳製品,275,ヤオコー,チーズ
2024-04-25,食品,牛乳・乳製品,275,ヤオコー,チーズ
2024-04-25,その他,,23000,,ideco
2024-04-25,その他,,54000,,定期代
2024-04-25,その他,,42000,,出社 21
2024-04-27,外食費,外食,2600,八千代道の駅,アジフライ、竹岡式ラーメン
2024-04-27,外食費,外食,550,八千代道の駅,ジェラート
2024-04-27,衣類,tettaインナー,11799,モンベル,哲太下着など
2024-04-27,外食費,To Go,170,市川SA,お茶
2024-04-27,衣類,natsuki衣類,5692,豊洲ららぽーと,奈月カーディガン、Tシャツ
2024-04-27,衣類,natsuki衣類,5500,豊洲ららぽーと,奈月ニット
2024-04-27,衣類,tettaインナー,790,豊洲ららぽーと,哲太パンツ
2024-04-27,衣類,tettaインナー,2420,豊洲ららぽーと,哲太靴下
2024-04-27,日用品,バス用品,960,豊洲ららぽーと,パック、バスボール
2024-04-27,外食費,To Go,1242,豊洲ららぽーと,DONQのパン
2024-04-27,外食費,外食,2060,スシロー,スシロー
2024-04-27,食品,肉類,647,ベルク,豚しゃぶしゃぶ肉
2024-04-27,食品,たまご,218,ベルク,たまご
2024-04-27,その他,,1725,,amazon 本
2024-04-28,ガソリン・ETC,ETC,380,etc,etc
2024-04-28,ガソリン・ETC,ETC,380,etc,etc
2024-04-28,ガソリン・ETC,ETC,800,etc,etc
2024-04-28,ガソリン・ETC,ETC,290,etc,etc
2024-04-28,日用品,衛生用品,1414,クリエイト,歯ブラシなど
2024-04-28,レジャー,旅行,110,セリア,南京錠
2024-04-28,衣類,tettaインナー,858,パシオス,哲太靴下
2024-04-28,ガソリン・ETC,ETC,210,有料道路,有料道路
2024-04-28,外食費,To Go,413,ファミマ,コーヒー、アイスなど
2024-04-28,日用品,日用品その他,330,イオン,シュシュ
2024-04-28,外食費,外食,10455,飯村牛,焼き肉
2024-04-28,経費,経費その他,3804,イオン,本、雑誌など
2024-04-28,ガソリン・ETC,ガソリン,4722,Enejet,
2024-04-28,税金,固定資産税,174000,コンビニ,固定資産税
2024-04-29,経費,tetta,600,amazon,アマプラ　サブスク　住友カード
2024-04-29,経費,tetta,4800,日経新聞,日経新聞
2024-04-29,レジャー,旅行,8000,クルーズ,駐車場
2024-04-29,その他,,600,,アマプラ
2024-04-30,レジャー,旅行,420,クルーズ,三宮551
2024-04-30,レジャー,旅行,15450,クルーズ,三宮obiobi
2024-04-30,レジャー,旅行,412,クルーズ,三宮スタバ
2024-04-30,レジャー,旅行,1180,クルーズ,三宮コクミン、水など
2024-04-30,ガソリン・ETC,ETC,1410,etc,etc
2024-04-30,ガソリン・ETC,ETC,960,etc,etc
2024-04-30,ガソリン・ETC,ETC,2170,etc,etc
2024-04-30,ガソリン・ETC,ETC,1410,etc,etc
2024-04-30,ガソリン・ETC,ETC,1300,etc,etc
2024-04-30,ガソリン・ETC,ETC,780,etc,etc
2024-04-30,ガソリン・ETC,ETC,260,etc,etc
2024-04-30,ガソリン・ETC,ETC,260,etc,etc
2024-04-30,ガソリン・ETC,ETC,380,etc,etc
2024-04-30,ガソリン・ETC,ETC,800,etc,etc
2024-04-30,ガソリン・ETC,ETC,290,etc,etc
2024-04-30,ガソリン・ETC,ETC,1690,etc,etc
2024-04-30,ガソリン・ETC,ETC,780,etc,etc
2024-04-30,ガソリン・ETC,ETC,730,etc,etc
2024-04-30,ガソリン・ETC,ETC,800,etc,etc
2024-04-30,ガソリン・ETC,ETC,370,etc,etc
2024-04-30,ガソリン・ETC,ETC,960,etc,etc
2024-04-30,ガソリン・ETC,ETC,280,etc,etc
2024-04-30,ガソリン・ETC,ETC,420,etc,etc
2024-05-01,ローン,ローン住居,110000,イオン銀行,ローン
2024-05-01,保険,保険その他,5382,哲太楽天銀行,ネオファースト生命
2024-05-01,保険,哲太メットライフ,5797,奈月楽天銀行,哲太メットライフ
2024-05-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2024-05-01,光熱費,下水道,3168,コンビニ,下水道（2ヶ月毎）
2024-05-01,光熱費,水道,4860,りそな銀行,水道局（2ヶ月毎）
2024-05-01,光熱費,電気,4141,楽天カード,東京電力
2024-05-01,光熱費,ガス,9918,楽天カード,東京ガス
2024-05-01,通信費,通信,687,楽天カード,ソネット
2024-05-01,通信費,通信,5390,楽天カード,ソネット
2024-05-01,通信費,ケータイ,2973,楽天カード,楽天モバイル
2024-05-01,レジャー,趣味,26400,楽天銀行,アキュラシーゴルフ
2024-05-01,レジャー,趣味,8600,楽天銀行,T-HA（奈月ジム）
2024-05-01,レジャー,レジャーその他,1490,Netflix,Netflix
2024-05-01,経費,tetta,3986,tetta社用ケータイ,哲太社用ケータイ
2024-05-01,経費,tetta,42000,哲太出社時食事代（出社日数＊2000円）,21.0
2024-05-01,経費,tetta,1200,翻訳アプリ,哲太経費
2024-05-01,経費,tetta,1496,Googleアプリ,哲太経費
2024-05-01,経費,natsuki,130,Applecombill,ギガ
2024-05-01,レジャー,趣味,17000,楽天銀行,Lava
2024-05-01,経費,tetta,53430,定期代,哲太定期代
2024-05-03,レジャー,旅行,3000,クルーズ,ウォンと換金
2024-05-03,レジャー,旅行,4326,クルーズ,済州Eマート
2024-05-03,レジャー,旅行,455,クルーズ,済州ピーチティー
2024-05-03,衣類,tetta衣類,9908,クルーズ,済州ABCマート哲太コンバース
2024-05-03,美容,スキンケア,3742,クルーズ,済州オリーブヤング
2024-05-04,レジャー,旅行,778,クルーズ,鹿児島ローソン　水など
2024-05-04,レジャー,旅行,503,クルーズ,鹿児島マツキヨ　水など
2024-05-04,レジャー,旅行,81,クルーズ,鹿児島マツキヨ　水など
2024-05-04,レジャー,旅行,11785,クルーズ,鹿児島わかな　豚しゃぶなど
2024-05-04,レジャー,旅行,1000,クルーズ,鹿児島むじゃき　しろくま
2024-05-04,レジャー,旅行,2000,クルーズ,鹿児島仙巌園　入館料
2024-05-04,レジャー,旅行,681,クルーズ,鹿児島仙巌園　和菓子
2024-05-04,レジャー,旅行,960,クルーズ,鹿児島スタバ
2024-05-04,レジャー,旅行,739,クルーズ,鹿児島すけろく
2024-05-04,レジャー,旅行,2656,クルーズ,鹿児島お土産
2024-05-06,外食費,外食,2770,魚べい,魚べい
2024-05-06,食品,牛乳・乳製品,151,ヤオコー,ヨーグルト
2024-05-06,食品,ドリンク,470,ヤオコー,リンゴジュース
2024-05-06,食品,肉類,553,ヤオコー,豚しゃぶしゃぶ肉
2024-05-06,食品,たまご,920,ヤオコー,たまご
2024-05-06,食品,豆腐・納豆類,173,ヤオコー,納豆
2024-05-06,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2024-05-06,食品,野菜その他,485,ヤオコー,ぶどう
2024-05-06,食品,葉物・生鮮野菜,327,ヤオコー,トマト
2024-05-06,食品,豆腐・納豆類,268,ヤオコー,豆腐
2024-05-06,食品,葉物・生鮮野菜,118,ヤオコー,キャベツ
2024-05-06,食品,葉物・生鮮野菜,86,ヤオコー,レタス
2024-05-06,食品,葉物・生鮮野菜,173,ヤオコー,小松菜
2024-05-06,食品,葉物・生鮮野菜,391,ヤオコー,ブロッコリー
2024-05-06,食品,葉物・生鮮野菜,108,ヤオコー,水菜
2024-05-08,経費,tetta,1080,Apple,Apple Music　住友カード
2024-05-08,食品,野菜その他,108,ヤオコー,えりんぎ
2024-05-08,食品,野菜その他,173,ヤオコー,まいたけ
2024-05-08,食品,調味料,173,ヤオコー,ドレッシング
2024-05-08,食品,食品その他,272,ヤオコー,フライドオニオン
2024-05-08,食品,食品その他,140,ヤオコー,ふりかけ
2024-05-08,食品,レトルト類・冷凍食品,217,ヤオコー,富田つけめんだれ
2024-05-08,食品,魚類加工品,547,ヤオコー,わかめ
2024-05-08,食品,根菜,327,ヤオコー,さつまいも
2024-05-08,食品,豆腐・納豆類,173,ヤオコー,豆腐
2024-05-08,食品,野菜その他,217,ヤオコー,えのき
2024-05-08,食品,野菜その他,217,ヤオコー,しいたけ
2024-05-08,食品,野菜その他,385,ヤオコー,バナナ
2024-05-08,食品,野菜その他,108,ヤオコー,しめじ
2024-05-08,食品,葉物・生鮮野菜,217,ヤオコー,長ネギ
2024-05-10,車関連【車検・税金・積立】,税金,45400,自動車税,自動車税
2024-05-11,ガソリン・ETC,ETC,210,有料道路,有料道路
2024-05-11,レジャー,旅行,360,菖蒲PA,コーヒー
2024-05-11,ガソリン・ETC,ETC,5048,ガソリン,ガソリン
2024-05-12,レジャー,旅行,120,セブン,コーヒー
2024-05-12,レジャー,旅行,30755,トスラブ湯沢,トスラブ湯沢
2024-05-12,食品,豆腐・納豆類,1420,スーパー,お味噌
2024-05-12,レジャー,旅行,2255,魚沼の里,日本酒セット
2024-05-12,レジャー,旅行,1000,魚沼の里,雪室見学
2024-05-12,レジャー,旅行,1830,ファームフロント,おにぎり屋さん
2024-05-12,日用品,日用品その他,1986,マツキヨ,ヘアスプレーなど
2024-05-12,レジャー,旅行,1918,がんぎどおり,哲太土産、バスセンターのカレー
2024-05-12,レジャー,旅行,1700,がんぎどおり,へぎそば
2024-05-12,レジャー,旅行,10593,湯沢釜蔵,夜ご飯
2024-05-12,レジャー,旅行,15372,湯沢ニューオータニ,湯沢ニューオータニ
2024-05-12,レジャー,旅行,3458,ぽんしゅ館,お土産など
2024-05-13,日用品,美容関連用品,2895,マツキヨ,洗顔、リップ
2024-05-13,食品,魚類・貝類,1284,タカマル鮮魚店,鮭
2024-05-13,レジャー,旅行,767,タカマル鮮魚店,お弁当
2024-05-13,食品,たまご,289,イトーヨーカドー,たまご
2024-05-13,食品,たまご,278,イトーヨーカドー,たまご
2024-05-13,食品,野菜その他,321,イトーヨーカドー,バナナ
2024-05-13,食品,葉物・生鮮野菜,105,イトーヨーカドー,小松菜
2024-05-13,食品,葉物・生鮮野菜,246,イトーヨーカドー,レタス
2024-05-13,食品,葉物・生鮮野菜,246,イトーヨーカドー,ナス
2024-05-13,日用品,掃除用品,3000,amazon,換気口フィルター
2024-05-17,食品,牛乳・乳製品,151,ヤオコー,ヨーグルト
2024-05-17,食品,豆腐・納豆類,173,ヤオコー,納豆
2024-05-17,食品,肉類,248,ヤオコー,鶏ひき肉
2024-05-17,食品,魚類加工品,437,ヤオコー,たらこ
2024-05-17,食品,たまご,501,ヤオコー,たまご
2024-05-17,食品,たまご,306,ヤオコー,たまご
2024-05-17,食品,葉物・生鮮野菜,75,ヤオコー,キャベツ
2024-05-17,食品,根菜,121,ヤオコー,大根
2024-05-17,食品,調味料,272,ヤオコー,塩麹
2024-05-17,食品,野菜その他,437,ヤオコー,バナナ
2024-05-17,食品,葉物・生鮮野菜,151,ヤオコー,小松菜
2024-05-17,食品,葉物・生鮮野菜,418,ヤオコー,ミニトマト
2024-05-17,食品,葉物・生鮮野菜,217,ヤオコー,ナス
2024-05-18,ガソリン・ETC,ETC,210,有料道路,有料道路
2024-05-18,レジャー,おでかけ,3000,銭湯,哲太お風呂屋さん
2024-05-19,ガソリン・ETC,ガソリン,2009,Enejet,ガソリン
2024-05-19,外食費,外食,510,スタバ,コーヒー
2024-05-19,日用品,日用品その他,110,セリア,コップホルダー
2024-05-19,外食費,To Go,390,イオン,丸亀製麺
2024-05-20,食品,根菜,217,ヤオコー,玉ねぎ
2024-05-20,食品,粉類,305,ヤオコー,強力粉
2024-05-20,食品,葉物・生鮮野菜,108,ヤオコー,キャベツ
2024-05-20,食品,牛乳・乳製品,272,ヤオコー,チーズ
2024-05-20,食品,野菜その他,327,ヤオコー,バナナ
2024-05-24,食品,牛乳・乳製品,327,ヤオコー,アーモンドミルク
2024-05-24,食品,たまご,413,ヤオコー,たまご
2024-05-24,食品,たまご,306,ヤオコー,たまご
2024-05-24,食品,豆腐・納豆類,86,ヤオコー,納豆
2024-05-24,食品,魚類・貝類,459,ヤオコー,マグロ
2024-05-24,食品,葉物・生鮮野菜,103,ヤオコー,小松菜
2024-05-24,食品,葉物・生鮮野菜,173,ヤオコー,白菜
2024-05-24,食品,葉物・生鮮野菜,173,ヤオコー,キャベツ
2024-05-25,ガソリン・ETC,ガソリン,3539,Enejet,ガソリン
2024-05-25,レジャー,おでかけ,520,成田空港,成田空港駐車場
2024-05-25,外食費,To Go,613,セブン,おにぎりなど
2024-05-25,外食費,To Go,390,丸亀製麺,うどん
2024-05-26,ガソリン・ETC,ETC,210,有料道路,有料道路
2024-05-26,外食費,外食,420,タリーズ,コーヒー
2024-05-26,外食費,外食,1680,魚べい,魚べい
2024-05-26,日用品,ペーパー類,1074,マツキヨ,ティッシュなど
2024-05-26,食品,お菓子類,437,ヤオコー,ピノ
2024-05-26,食品,牛乳・乳製品,151,ヤオコー,ヨーグルト
2024-05-26,食品,牛乳・乳製品,437,ヤオコー,バター
2024-05-26,食品,肉類,482,ヤオコー,豚ももブロック
2024-05-26,食品,魚類・貝類,218,ヤオコー,お刺身
2024-05-26,食品,豆腐・納豆類,173,ヤオコー,納豆
2024-05-26,食品,葉物・生鮮野菜,303,ヤオコー,小松菜
2024-05-26,食品,たまご,437,ヤオコー,たまご
2024-05-26,食品,葉物・生鮮野菜,173,ヤオコー,キャベツ
2024-05-26,食品,葉物・生鮮野菜,283,ヤオコー,きゅうり
2024-05-26,食品,野菜その他,385,ヤオコー,バナナ
2024-05-26,食品,根菜,283,ヤオコー,大根
2024-05-26,食品,葉物・生鮮野菜,217,ヤオコー,長ネギ
2024-05-26,ガソリン・ETC,ETC,1590, etc,etc
2024-05-26,ガソリン・ETC,ETC,780, etc,etc
2024-05-29,経費,tetta,600,amazon,アマプラ　サブスク　住友カード
2024-05-29,経費,tetta,4800,日経新聞,日経新聞
2024-05-31,食品,肉類,603,ヤオコー,豚しゃぶしゃぶ肉
2024-05-31,食品,葉物・生鮮野菜,246,ヤオコー,ミニトマト
2024-05-31,食品,食品その他,437,ヤオコー,キムチ
2024-05-31,食品,葉物・生鮮野菜,217,ヤオコー,キャベツ
2024-05-31,食品,調味料,217,ヤオコー,塩麹
2024-05-31,食品,葉物・生鮮野菜,108,ヤオコー,水菜
2024-05-31,食品,野菜その他,327,ヤオコー,プルーン
2024-05-31,食品,野菜その他,327,ヤオコー,マンゴー
2024-06-01,ローン,ローン住居,110000,イオン銀行,ローン
2024-06-01,保険,保険その他,5382,哲太楽天銀行,ネオファースト生命
2024-06-01,保険,哲太メットライフ,5797,奈月楽天銀行,哲太メットライフ
2024-06-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2024-06-01,光熱費,電気,5027,楽天カード,東京電力
2024-06-01,光熱費,ガス,8833,楽天カード,東京ガス
2024-06-01,通信費,通信,687,楽天カード,ソネット
2024-06-01,通信費,通信,5390,楽天カード,ソネット
2024-06-01,通信費,ケータイ,5668,楽天カード,楽天モバイル
2024-06-01,レジャー,趣味,26400,楽天銀行,アキュラシーゴルフ
2024-06-01,レジャー,趣味,8600,楽天銀行,T-HA（奈月ジム）
2024-06-01,レジャー,レジャーその他,1490,Netflix,Netflix
2024-06-01,経費,tetta,3986,tetta社用ケータイ,哲太社用ケータイ
2024-06-01,経費,tetta,42000,哲太出社時食事代（出社日数＊2000円）,21.0
2024-06-01,経費,tetta,1200,翻訳アプリ,哲太経費
2024-06-01,経費,tetta,1496,Googleアプリ,哲太経費
2024-06-01,経費,natsuki,130,Applecombill,ギガ
2024-06-01,レジャー,趣味,15000,楽天銀行,Lava
2024-06-01,経費,tetta,54000,定期代,哲太定期代
2024-06-01,経費,natsuki,382,スタバ,コーヒー（カメイドクロック）
2024-06-01,外食費,To Go,100,ケンタッキー,なつきケンタッキー
2024-06-01,日用品,日用品その他,1100,イオン,スリッパ
2024-06-01,食品,野菜その他,272,イオン,バナナ
2024-06-01,食品,たまご,501,イオン,たまご
2024-06-01,食品,葉物・生鮮野菜,171,イオン,小松菜
2024-06-05,食品,牛乳・乳製品,655,ヤオコー,アーモンドミルク
2024-06-05,食品,豆腐・納豆類,173,ヤオコー,豆腐
2024-06-05,食品,豆腐・納豆類,108,ヤオコー,納豆
2024-06-05,食品,たまご,545,ヤオコー,たまご
2024-06-05,食品,肉類,595,ヤオコー,豚しゃぶしゃぶ肉
2024-06-05,食品,魚類・貝類,328,ヤオコー,かつお刺身
2024-06-05,食品,葉物・生鮮野菜,217,ヤオコー,キャベツ
2024-06-05,食品,葉物・生鮮野菜,217,ヤオコー,ナス
2024-06-05,食品,葉物・生鮮野菜,303,ヤオコー,小松菜
2024-06-06,日用品,日用品その他,110,セリア,キャンドル
2024-06-06,食品,お菓子類,206,マルエツ,ムーンライト
