日付,カテゴリ,小項目,金額,場所,商品名・メモ
2020-08-01,食品,お菓子類,78,イオン,ポテチ厚切り
2020-08-01,食品,たまご,665,イオン,たまご
2020-08-01,食品,お菓子類,128,ヤオコー,塩ソフト
2020-08-01,食品,お菓子類,128,ヤオコー,ベルギーチョコソフト
2020-08-01,食品,お菓子類,298,ヤオコー,レディーボーデン
2020-08-01,食品,お菓子類,308,ヤオコー,よつ葉バター
2020-08-01,食品,お菓子類,99,ヤオコー,アイスまんじゅう
2020-08-01,食品,お菓子類,58,ヤオコー,ガリガリ君
2020-08-01,ガソリン・ETC,ガソリン,5931,ENEOS,ガソリン
2020-08-02,日用品,日用品その他,1309,ジョイフル本田,枝切り鋏
2020-08-02,交際費,宮崎家,1620,楽天,もち吉
2020-08-02,食品,野菜その他,385,アルカサール,梨
2020-08-02,食品,根菜,198,アルカサール,じゃが芋キタアカリ
2020-08-02,食品,葉物・生鮮野菜,115,アルカサール,ニラ
2020-08-02,食品,野菜その他,275,アルカサール,ブルーベリー
2020-08-02,食品,葉物・生鮮野菜,132,アルカサール,ピーマン
2020-08-02,食品,葉物・生鮮野菜,165,アルカサール,甘とうがらし
2020-08-02,食品,葉物・生鮮野菜,165,アルカサール,きゅうり
2020-08-02,食品,お菓子類,217,マルエツ,おはぎ
2020-08-02,食品,たまご,96,マルエツ,たまご
2020-08-02,食品,パン,118,マルエツ,食パン
2020-08-02,食品,食品その他,228,マルエツ,春巻の皮
2020-08-02,食品,葉物・生鮮野菜,86,マルエツ,キャベツ
2020-08-02,食品,肉類加工品,294,マルエツ,ハム
2020-08-02,食品,葉物・生鮮野菜,108,マルエツ,大葉
2020-08-02,食品,お菓子類,547,マルエツ,キシリトールボトルガム
2020-08-02,食品,レトルト類・冷凍食品,217,マルエツ,ラーメン
2020-08-02,食品,お菓子類,184,マルエツ,コーラグミ
2020-08-02,日用品,キッチン用品,110,セリア,まな板立て
2020-08-02,レジャー,庭用日除けテント,13700,CAINZ,庭用日除けテント
2020-08-08,美容,化粧水・角質パッドなど,5000,楽天,化粧水・角質パッドなど
2020-08-08,衣類,tettaインナー,2812,楽天,スリムウォーク
2020-08-08,衣類,natsukiインナー,1406,楽天,スリムウォーク
2020-08-08,レジャー,写真,1005,しろくまフォト,写真
2020-08-08,衣類,natsukiインナー,5676,UNIQLO,エアリズムブラトップ
2020-08-08,日用品,バス用品,2299,Amazon,モレモ10秒トリートメント
2020-08-08,美容,フェイスマスク,2645,楽天,フェイスマスク
2020-08-08,外食費,パン,1290,道の駅,朝ごはんのパン
2020-08-08,外食費,刺し身＆天丼,4020,銚子みうら,銚子　みうら
2020-08-08,食品,葉物・生鮮野菜,120,道の駅いたこ,にら
2020-08-08,食品,葉物・生鮮野菜,120,道の駅いたこ,にら
2020-08-08,食品,葉物・生鮮野菜,140,道の駅いたこ,ピーマン
2020-08-08,食品,葉物・生鮮野菜,140,道の駅いたこ,ピーマン
2020-08-08,食品,根菜,160,道の駅いたこ,大根
2020-08-08,食品,葉物・生鮮野菜,200,道の駅いたこ,トマト
2020-08-08,食品,葉物・生鮮野菜,120,道の駅いたこ,万能ねぎ
2020-08-08,食品,葉物・生鮮野菜,130,道の駅いたこ,みょうが
2020-08-08,食品,牛乳・乳製品,878,Costco,マリフードバター
2020-08-08,食品,根菜,548,Costco,じゃがいも
2020-08-08,食品,魚類・貝類,1696,Costco,塩サバフィレ
2020-08-08,食品,牛乳・乳製品,1398,Costco,スライスチーズ
2020-08-08,食品,たまご,275,Costco,たまご
2020-08-08,食品,牛乳・乳製品,1248,Costco,ラスカスクリームチーズ
2020-08-08,食品,野菜その他,298,Costco,カットしめじ
2020-08-08,食品,お菓子類,568,Costco,ハーゲンダッツ
2020-08-08,食品,魚類・貝類,1588,Costco,冷凍エビ
2020-08-08,食品,肉類,2205,Costco,国産豚コマ
2020-08-08,食品,葉物・生鮮野菜,558,Costco,高リコピントマト
2020-08-08,食品,食品その他,698,Costco,キムチ
2020-08-08,食品,食品その他,698,Costco,キムチ
2020-08-08,食品,根菜,794,Costco,たまねぎ
2020-08-08,食品,葉物・生鮮野菜,568,Costco,白ネギ
2020-08-08,食品,お菓子類,1038,Costco,キシリトールボトルガム
2020-08-08,食品,魚類加工品,968,Costco,チャンジャ
2020-08-08,食品,レトルト類・冷凍食品,1098,Costco,明石焼き
2020-08-08,食品,葉物・生鮮野菜,158,Costco,キャベツ
2020-08-08,日用品,美容関連用品,978,Costco,シェービングジェル
2020-08-08,食品,肉類,1188,Costco,さくら鶏ムネ
2020-08-08,食品,肉類,1998,Costco,さくら鶏モモ
2020-08-08,外食費,海鮮漬けちらし,1980,Costco,海鮮漬けちらし
2020-08-08,食品,調味料,1080,Costco,日高昆布
2020-08-08,食品,ドリンク,1098,Costco,アイスコーヒーポーション
2020-08-08,食品,葉物・生鮮野菜,399,Costco,人参
2020-08-08,食品,魚類加工品,1648,Costco,ツナフレーク
2020-08-08,食品,麺類,588,Costco,カット春雨
2020-08-08,食品,葉物・生鮮野菜,598,Costco,ブーケレタス
2020-08-08,ガソリン・ETC,ETC,680,ETC,潮来〜成田
2020-08-09,外食費,吉野家,1301,吉野家,牛丼＆豚丼
2020-08-09,日用品,日用品その他,99,IKEA,ポプリ
2020-08-09,家具・家電,電源タップ,999,IKEA,電源タップ
2020-08-09,日用品,キッチン用品,399,IKEA,タオルハンカチ
2020-08-09,日用品,キッチン用品,399,IKEA,すべりどめマット
2020-08-09,日用品,キッチン用品,399,IKEA,すべりどめマット
2020-08-09,日用品,キッチン用品,699,IKEA,ガラスピッチャー
2020-08-09,日用品,日用品その他,299,IKEA,ヴァリエラボックス
2020-08-09,日用品,日用品その他,299,IKEA,ヴァリエラボックス
2020-08-09,日用品,日用品その他,299,IKEA,ヴァリエラボックス
2020-08-09,日用品,日用品その他,299,IKEA,ヴァリエラボックス
2020-08-09,日用品,日用品その他,299,IKEA,ヴァリエラボックス
2020-08-09,日用品,日用品その他,299,IKEA,ヴァリエラボックス
2020-08-09,日用品,キッチン用品,299,IKEA,フリーザーパック
2020-08-09,日用品,キッチン用品,199,IKEA,フリーザーパック
2020-08-09,日用品,キッチン用品,199,IKEA,フリーザーパック
2020-08-09,日用品,キッチン用品,299,IKEA,フリーザーパック
2020-08-09,日用品,キッチン用品,299,IKEA,フリーザーパック
2020-08-09,家具・家電,フロアプロテクター,49,IKEA,フロアプロテクター
2020-08-09,家具・家電,フロアプロテクター,49,IKEA,フロアプロテクター
2020-08-09,家具・家電,寝室ライト,1499,IKEA,LEDライト
2020-08-09,日用品,日用品その他,599,IKEA,フォトフレーム
2020-08-09,日用品,キッチン用品,299,IKEA,1㍑魔法瓶
2020-08-09,日用品,日用品その他,1499,IKEA,ポスターフレーム
2020-08-09,家具・家電,ベッドサイドテーブル,6999,IKEA,ベッドサイドテーブル
2020-08-09,家具・家電,ベッドサイドテーブル,6999,IKEA,ベッドサイドテーブル
2020-08-09,外食費,びっくりドンキー,3288,びっくりドンキー,びっくりドンキー
2020-08-09,日用品,美容関連用品,1045,マツキヨ,制汗剤
2020-08-09,日用品,衛生用品,418,マツキヨ,歯磨き粉
2020-08-09,日用品,薬類,1100,マツキヨ,ドルマイシン軟膏
2020-08-09,日用品,薬類,1405,マツキヨ,ラミシール（哲太薬）
2020-08-09,日用品,薬類,486,マツキヨ,葉酸サプリDHC
2020-08-09,食品,豆腐・納豆類,79,ヤオコー,納豆
2020-08-09,食品,豆腐・納豆類,79,ヤオコー,納豆
2020-08-09,食品,調味料,148,ヤオコー,ゼライス
2020-08-09,食品,パン,99,ヤオコー,超熟食パン
2020-08-09,食品,食品その他,328,ヤオコー,あずき
2020-08-09,食品,調味料,118,ヤオコー,ヒマラヤ岩塩詰替
2020-08-09,食品,調味料,88,ヤオコー,いりごま
2020-08-09,食品,葉物・生鮮野菜,198,ヤオコー,なす
2020-08-09,食品,レトルト類・冷凍食品,178,ヤオコー,みかんレトルト
2020-08-09,食品,レトルト類・冷凍食品,178,ヤオコー,フルーツレトルト
2020-08-09,食品,お菓子類,298,ヤオコー,果汁100％ゼリー
2020-08-11,経費,奈月携帯,3042,楽天モバイル,奈月業務用携帯
2020-08-13,衣類,tetta衣類,1419,UNIQLO,チノショートパンツ
2020-08-13,衣類,natsukiインナー,550,UNIQLO,リラコ
2020-08-13,衣類,natsukiインナー,550,UNIQLO,リラコ
2020-08-13,衣類,natsukiインナー,550,UNIQLO,Tシャツ
2020-08-13,衣類,natsukiインナー,550,UNIQLO,Tシャツ
2020-08-13,家具・家電,ポスターフレーム黒,998,ジョイフル本田,ポスターフレーム黒
2020-08-13,家具・家電,ポスターフレームナチュラル,998,ジョイフル本田,ポスターフレームナチュラル
2020-08-13,家具・家電,楽ちんフック（額縁用）,692,ジョイフル本田,楽ちんフック（額縁用）
2020-08-13,日用品,日用品その他,1584,ジョイフル本田,アルバムホワイト
2020-08-13,日用品,文具,123,ジョイフル本田,フリクションスタンプ
2020-08-13,日用品,文具,304,ジョイフル本田,替芯ボールペン
2020-08-13,日用品,文具,304,ジョイフル本田,替芯ボールペン
2020-08-13,日用品,文具,407,ジョイフル本田,ノート哲太仕事用
2020-08-13,日用品,文具,989,ジョイフル本田,ノート哲太仕事用
2020-08-13,日用品,文具,178,ジョイフル本田,テンプレート定規
2020-08-13,外食費,ケンタッキー,1940,KFC,ケンタッキー
2020-08-15,日用品,キッチン用品,330,セリア,水切りネット生ゴミ処理機用
2020-08-15,日用品,キッチン用品,440,セリア,水切りネットシンク用
2020-08-15,日用品,日用品その他,110,セリア,巾着袋
2020-08-15,日用品,薬類,110,セリア,ピップエレキバン用シール
2020-08-15,美容,トランシーノ洗顔,1980,福太郎,トランシーノ洗顔
2020-08-15,日用品,衛生用品,418,福太郎,ノーズミント
2020-08-15,日用品,バス用品,547,福太郎,お風呂防カビくん
2020-08-15,食品,お菓子類,95,福太郎,ビスコ
2020-08-15,食品,お菓子類,198,マルエツ,ポテトチップス
2020-08-15,食品,たまご,198,マルエツ,たまご
2020-08-15,食品,たまご,198,マルエツ,たまご
2020-08-15,食品,パン,88,マルエツ,食パン
2020-08-15,食品,根菜,232,マルエツ,かぼちゃ
2020-08-15,食品,お菓子類,198,マルエツ,ポテトチップス
2020-08-15,食品,肉類加工品,268,マルエツ,ウインナー
2020-08-15,食品,肉類加工品,268,マルエツ,ウインナー
2020-08-15,食品,葉物・生鮮野菜,148,マルエツ,万願寺とうがらし
2020-08-15,食品,葉物・生鮮野菜,398,マルエツ,いちじく
2020-08-15,食品,葉物・生鮮野菜,298,マルエツ,トマト
2020-08-15,食品,葉物・生鮮野菜,598,マルエツ,ぶどう
2020-08-15,食品,葉物・生鮮野菜,258,マルエツ,きゅうり
2020-08-15,食品,お米,1880,マルエツ,コシヒカリ
2020-08-16,税金,奈月市民税,61200,市民税,奈月市民税
2020-08-16,レジャー,ギター・チューナー,25200,島村楽器,ギター・チューナー
2020-08-16,レジャー,楽譜・コード表,4400,喜久屋書店,楽譜・コード表
2020-08-16,レジャー,譜面台・スタンド,4680,Amazon,譜面台・スタンド
2020-08-16,外食費,パン・ラーメン,961,セブンイレブン,パン・ラーメン
2020-08-20,日用品,衛生用品,546,マツキヨ,生理用品
2020-08-20,税金,転籍事務処理,356,現金,切手
2020-08-20,税金,転籍事務処理,550,現金,定額小為替
2020-08-20,外食費,ドトール,469,ドトール,コーヒーとお菓子
2020-08-21,ガソリン・ETC,ガソリン,6333,Enejet,ガソリン
2020-08-21,日用品,衛生用品,1080,セブン,アルコール消毒
2020-08-21,食品,葉物・生鮮野菜,240,セブン,梨
2020-08-21,食品,お菓子類,999,セブン,アイス
2020-08-22,日用品,日用品その他,599,ニトリ,突っ張り棚
2020-08-22,家具・家電,電池　単一,499,ニトリ,電池　単一
2020-08-22,日用品,美容関連用品,110,ダイソー,シュシュ
2020-08-22,日用品,美容関連用品,110,ダイソー,ヘアピン
2020-08-22,衣類,natsuki衣類,220,ダイソー,靴下
2020-08-22,日用品,キッチン用品,110,ダイソー,ビニール手袋
2020-08-22,日用品,美容関連用品,110,ダイソー,ヘアゴム
2020-08-22,日用品,キッチン用品,110,ダイソー,シンク用水切り袋
2020-08-22,外食費,紅虎餃子房,4730,紅虎餃子房,紅虎餃子房
2020-08-22,家具・家電,Nespresso,21926,Nespresso,Nespresso
2020-08-22,日用品,掃除用品,277,ニトリ,Nインボックスふた
2020-08-22,日用品,掃除用品,277,ニトリ,Nインボックスふた
2020-08-22,日用品,掃除用品,545,ニトリ,ファイルケースNワイド
2020-08-22,日用品,掃除用品,648,ニトリ,Nインボックス大
2020-08-22,日用品,掃除用品,648,ニトリ,Nインボックス大
2020-08-22,日用品,掃除用品,648,ニトリ,Nインボックス大
2020-08-22,日用品,キッチン用品,909,ニトリ,ピッチャー2.1㍑
2020-08-22,日用品,日用品その他,5,ニトリ,レジ袋
2020-08-22,ガソリン・ETC,ETC,590,ETC,四街道〜湾岸千葉
2020-08-22,ガソリン・ETC,ETC,1250,ETC,湾岸千葉〜成田
2020-08-25,食品,牛乳・乳製品,198,ミニストップ,牛乳
2020-08-25,食品,お菓子類,147,ミニストップ,ポテトチップス
2020-08-25,食品,お菓子類,254,ミニストップ,アイスクリーム
2020-08-26,税金,国保・奈月,44600,税金,国保・奈月
2020-08-26,食品,お菓子類,140,セブンイレブン,エクレア
2020-08-26,外食費,唐揚げテイクアウト,561,だるま,唐揚げ
2020-08-28,美容,洗顔foreo,26000,楽天,洗顔foreo
2020-08-29,外食費,朝ごはんのパン,1213,ブーランジェベーグ,朝ごはんのパン
2020-08-29,衣類,natsuki衣類,6930,亀有アリオ,奈月服
2020-08-29,外食費,リンガーハット,724,亀有アリオ,リンガーハット
2020-08-29,美容,エステ,10400,亀有アリオ,エステ
2020-08-29,日用品,美容関連用品,2068,亀有アリオ,アイライナーなど
2020-08-29,外食費,紬カフェ,1276,亀有アリオ,紬カフェ
2020-08-29,外食費,ビアード・パパ,450,亀有アリオ,ビアード・パパ
2020-08-29,外食費,アイスコーヒー,180,亀有アリオ,アイスコーヒー
2020-08-29,外食費,鳥貴族・白井,4251,鳥貴族,鳥貴族・白井
2020-08-29,医療費,小村肛門科,1700,小村肛門科,診察代
2020-08-29,医療費,薬局,900,薬局,薬代
2020-08-30,食品,葉物・生鮮野菜,130,アルカサール,モロヘイヤ
2020-08-30,食品,根菜,140,アルカサール,大根
2020-08-30,食品,葉物・生鮮野菜,120,アルカサール,ピーマン
2020-08-30,食品,葉物・生鮮野菜,120,アルカサール,ニラ
2020-08-30,食品,葉物・生鮮野菜,90,アルカサール,きゅうり
2020-08-30,食品,葉物・生鮮野菜,90,アルカサール,きゅうり
2020-08-30,食品,葉物・生鮮野菜,180,アルカサール,なす
2020-08-30,食品,葉物・生鮮野菜,180,アルカサール,ミニトマト
2020-08-30,外食費,からあげ,1382,だるま,からあげ
2020-08-30,日用品,バス用品,657,福太郎,Successシャンプー詰め替え
2020-08-30,食品,お菓子類,429,マルエツ,ごろグラチョコシリアル
2020-08-30,食品,パン,95,マルエツ,食パン
2020-08-30,食品,牛乳・乳製品,181,マルエツ,牛乳
2020-08-30,食品,たまご,224,マルエツ,たまご
2020-08-30,食品,豆腐・納豆類,84,マルエツ,納豆
2020-08-30,食品,豆腐・納豆類,84,マルエツ,納豆
2020-08-30,食品,調味料,321,マルエツ,ごま油
2020-08-30,食品,調味料,321,マルエツ,ピーナツバター
2020-08-30,食品,肉類加工品,386,マルエツ,アルトバイエルン
2020-08-30,食品,魚類加工品,343,マルエツ,エビちりめん
2020-08-30,食品,お菓子類,192,マルエツ,レモンアップ
2020-08-30,食品,根菜,228,マルエツ,生姜
2020-08-30,食品,食品その他,205,マルエツ,春巻の皮
2020-08-30,食品,葉物・生鮮野菜,85,マルエツ,大葉
2020-09-01,ローン,ローン,110000,イオン銀行,ローン
2020-09-01,ローン,PC,11302,楽天銀行,Macローン
2020-09-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2020-09-01,保険,アクサダイレクト,3280,哲太楽天銀行,アクサダイレクト
2020-09-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2020-09-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2020-09-01,光熱費,下水道,4237,コンビニ,下水道（2ヶ月毎）
2020-09-01,光熱費,水道,6340,りそな銀行,水道局（2ヶ月毎）
2020-09-01,光熱費,電気,7898,楽天カード,東京電力
2020-09-01,光熱費,ガス,8401,楽天カード,東京ガス
2020-09-01,通信費,通信,687,楽天カード,ソネット
2020-09-01,通信費,通信,3361,楽天カード,ソネット
2020-09-01,通信費,ケータイ,2697,楽天カード,楽天モバイル
2020-09-01,通信費,ケータイ,2213,楽天カード,楽天モバイル
2020-09-01,食品,調味料,5995,Nespresso,Nespressoコーヒー
2020-09-01,美容,韓国パック＆アロエジェルなど,2948,cosmura,韓国パック＆アロエジェルなど
2020-09-01,食品,食品その他,70,ロピア,ポテチ
2020-09-01,食品,計,70,ロピア,ポテチ
2020-09-01,食品,お菓子類,70,ロピア,ポテチ
2020-09-01,食品,お菓子類,85,ロピア,ポテチ
2020-09-01,食品,お菓子類,301,ロピア,レディボーデン
2020-09-01,食品,お菓子類,182,ロピア,ハーゲンダッツ
2020-09-01,食品,お菓子類,182,ロピア,ハーゲンダッツ
2020-09-01,食品,お菓子類,182,ロピア,ハーゲンダッツ
2020-09-01,食品,お菓子類,182,ロピア,ハーゲンダッツ
2020-09-01,食品,お菓子類,37,ロピア,ガリガリ君
2020-09-01,食品,お菓子類,37,ロピア,ガリガリ君
2020-09-01,食品,お菓子類,75,ロピア,ジャイアントコーン
2020-09-01,食品,お菓子類,75,ロピア,ジャイアントコーン
2020-09-01,日用品,衛生用品,382,クリエイト,靴箱ファブリーズ
2020-09-01,日用品,衛生用品,635,クリエイト,W消臭トイレ
2020-09-01,食品,お菓子類,321,KALDI,ローカーズ
2020-09-01,食品,お菓子類,358,KALDI,ポロショコラ
2020-09-01,食品,麺類,118,KALDI,ノグリラーメン
2020-09-01,食品,麺類,170,KALDI,カルボプルダック
2020-09-01,食品,肉類加工品,213,KALDI,プロシュート
2020-09-02,税金,ふるさと納税ほたて,10000,哲太楽天,ふるさと納税ほたて
2020-09-02,税金,ふるさと納税豚肉,10000,哲太楽天,ふるさと納税豚肉
2020-09-02,税金,ふるさと納税サーモン,10000,哲太楽天,ふるさと納税サーモン
2020-09-03,食品,食品その他,228,ヤオコー,春巻の皮
2020-09-03,食品,牛乳・乳製品,184,ヤオコー,牛乳
2020-09-03,食品,レトルト類・冷凍食品,119,ヤオコー,トマト缶（パック）
2020-09-03,食品,レトルト類・冷凍食品,119,ヤオコー,トマト缶（パック）
2020-09-03,交際費,牛モモブロック,738,ヤオコー,牛モモブロック
2020-09-03,食品,パン,162,ヤオコー,食パン　ラバン
2020-09-03,食品,葉物・生鮮野菜,217,ヤオコー,レタス
2020-09-03,食品,調味料,162,ヤオコー,ハヤシライスの元
2020-09-03,交際費,赤ワイン,877,ヤオコー,赤ワイン
2020-09-03,交際費,牛豚合い挽き,808,ヤオコー,牛豚合い挽き
2020-09-03,食品,葉物・生鮮野菜,195,ヤオコー,キャベツ
2020-09-03,食品,野菜その他,108,ヤオコー,えのき
2020-09-03,食品,野菜その他,108,ヤオコー,たくあん
2020-09-04,外食費,外食,6204,はな膳,はな膳
2020-09-04,食品,たまご,213,マルエツ,たまご
2020-09-04,食品,たまご,213,マルエツ,たまご
2020-09-04,食品,根菜,213,マルエツ,じゃが芋
2020-09-04,食品,パン,63,マルエツ,食パン
2020-09-04,食品,葉物・生鮮野菜,429,マルエツ,ミニトマト
2020-09-04,食品,豆腐・納豆類,84,マルエツ,納豆
2020-09-04,食品,豆腐・納豆類,84,マルエツ,納豆
2020-09-06,外食費,To Go,1780,マクドナルド,マクドナルド
2020-09-06,外食費,外食,9323,焼肉一匠,焼肉一匠
2020-09-08,交際費,敬老の日,4480,楽天,坂東敬老の日
2020-09-08,交際費,敬老の日,3580,楽天,大東敬老の日
2020-09-09,日用品,掃除用品,1450,Amazon,フロア用お掃除シート
2020-09-09,日用品,薬類,2970,Amazon,排卵チェッカー
2020-09-10,美容,schwanengarten アイクリーム,1499,楽天,schwanengarten アイクリーム
2020-09-10,美容,schwanengarten ミスト,1512,楽天,schwanengarten ミスト
2020-09-10,美容,PUREFORET トナー,1990,楽天,PUREFORET トナー
2020-09-10,美容,ALIVE:LAB アンプル,1792,楽天,ALIVE:LAB アンプル
2020-09-10,美容,schwanengarten セラム,2400,楽天,schwanengarten セラム
2020-09-11,食品,肉類,2494,宮崎ミート,牛肉
2020-09-11,レジャー,焼肉,6900,宮崎ミート,焼肉
2020-09-11,外食費,外食,3138,とん膳,とんかつ
2020-09-11,ガソリン・ETC,ガソリン,6090,Enejet,ガソリン
2020-09-11,食品,お菓子類,398,ヤオコー,パティーナ
2020-09-11,食品,牛乳・乳製品,158,ヤオコー,牛乳
2020-09-11,食品,牛乳・乳製品,198,ヤオコー,ヤクルト
2020-09-11,食品,調味料,243,ヤオコー,出汁醤油
2020-09-11,食品,お菓子類,58,ヤオコー,ガリガリ君
2020-09-11,食品,豆腐・納豆類,69,ヤオコー,納豆
2020-09-11,食品,豆腐・納豆類,69,ヤオコー,納豆
2020-09-11,食品,たまご,198,ヤオコー,たまご
2020-09-11,食品,調味料,198,ヤオコー,ケチャップ
2020-09-11,日用品,洗剤類,168,ヤオコー,ハミング柔軟剤
2020-09-11,食品,調味料,198,ヤオコー,コチュジャン
2020-09-11,食品,パン,86,ヤオコー,食パン
2020-09-11,食品,肉類加工品,298,ヤオコー,ウインナー
2020-09-11,食品,調味料,99,ヤオコー,青のり
2020-09-11,食品,調味料,99,ヤオコー,わさび
2020-09-11,食品,調味料,108,ヤオコー,ミツカン酢
2020-09-11,食品,調味料,250,ヤオコー,ラー油
2020-09-11,食品,調味料,368,ヤオコー,コンソメ
2020-09-11,食品,肉類加工品,268,ヤオコー,ハム
2020-09-11,食品,葉物・生鮮野菜,158,ヤオコー,サンチュ
2020-09-11,食品,葉物・生鮮野菜,158,ヤオコー,サンチュ
2020-09-12,日用品,キッチン用品,12800,楽天,白いお鍋セット
2020-09-13,日用品,文具,148,CAINZ,セロテープ
2020-09-13,日用品,日用品その他,498,CAINZ,メッシュスリッパ
2020-09-13,家具・家電,蝶番,396,CAINZ,蝶番
2020-09-13,家具・家電,ネジ,128,CAINZ,ネジ
2020-09-13,食品,お米,1780,CAINZ,コシヒカリ
2020-09-13,日用品,日用品その他,110,セリア,ステンレスピンチ
2020-09-13,日用品,日用品その他,110,セリア,スチールS字フック
2020-09-13,日用品,日用品その他,220,セリア,マグネットフック
2020-09-13,日用品,日用品その他,110,セリア,吸盤補助シート
2020-09-13,日用品,日用品その他,110,セリア,ドライヤーホルダー
2020-09-13,日用品,キッチン用品,110,セリア,タコ糸
2020-09-13,日用品,キッチン用品,110,セリア,整理箱小
2020-09-13,日用品,キッチン用品,110,セリア,木製ディッシュスタンド
2020-09-13,美容,パック,1078,cosmura,パック
2020-09-13,食品,レトルト類・冷凍食品,715,北海道うまいもの館,スープカレー
2020-09-13,食品,お菓子類,691,北海道うまいもの館,三方六
2020-09-13,食品,レトルト類・冷凍食品,213,KALDI,海老のビスク鍋
2020-09-13,食品,麺類,118,KALDI,ノグリラーメン
2020-09-13,食品,レトルト類・冷凍食品,320,KALDI,大人のためのカレールー
2020-09-13,食品,麺類,192,KALDI,スパイシーノグボナーラ
2020-09-13,食品,お菓子類,178,KALDI,パンダ杏仁
2020-09-13,食品,パン,669,ベンケイ,パン
2020-09-13,食品,お菓子類,199,ロピア,割れ線せんべい
2020-09-13,食品,麺類,349,ロピア,ワンタン麺
2020-09-13,食品,麺類,328,ロピア,塩ラーメン
2020-09-13,食品,麺類,378,ロピア,日清焼きそば
2020-09-13,食品,お菓子類,65,ロピア,ポテトチップス
2020-09-13,食品,お菓子類,65,ロピア,ポテトチップス
2020-09-13,食品,レトルト類・冷凍食品,298,ロピア,丸大レトルトカレー
2020-09-13,食品,麺類,329,ロピア,チャルメラ豚骨ラーメン
2020-09-13,食品,レトルト類・冷凍食品,316,ロピア,カットトマト缶4
2020-09-16,医療費,哲太マッサージ,7700,マッサージ,哲太マッサージ
2020-09-16,医療費,哲太マッサージ,4000,マッサージ,哲太マッサージ
2020-09-18,家具・家電,モニターアーム,9232,楽天,モニターアーム
2020-09-18,外食費,外食,12265,扇寿司,扇寿司
2020-09-18,食品,お菓子類,97,トライアル,バタークッキー
2020-09-18,食品,牛乳・乳製品,196,トライアル,牛乳
2020-09-18,日用品,キッチン用品,49,トライアル,アルミホイル
2020-09-18,日用品,キッチン用品,49,トライアル,アルミホイル
2020-09-18,食品,お菓子類,97,トライアル,スーパーカップ
2020-09-18,食品,お菓子類,97,トライアル,爽　梨
2020-09-18,食品,お菓子類,152,トライアル,アイスの実　抹茶
2020-09-18,食品,お菓子類,97,トライアル,ジャイアントコーン
2020-09-18,食品,お菓子類,53,トライアル,あずきバー
2020-09-19,外食費,外食,891,はなまるうどん,はなまるうどん
2020-09-19,食品,魚類・貝類,1598,Costco,エビ
2020-09-19,食品,食品その他,698,Costco,キムチ
2020-09-19,食品,食品その他,698,Costco,キムチ
2020-09-19,日用品,バス用品,1658,Costco,防カビくん
2020-09-19,食品,調味料,1498,Costco,ごま油
2020-09-19,食品,粉類,499,Costco,片栗粉
2020-09-19,食品,魚類・貝類,1677,Costco,パンガシウス
2020-09-19,食品,たまご,275,Costco,たまご
2020-09-19,食品,魚類加工品,1198,Costco,かねふく明太子バラコ
2020-09-19,食品,根菜,268,Costco,にんじん
2020-09-19,食品,肉類,1747,Costco,さくらどりモモ
2020-09-19,食品,調味料,898,Costco,料理酒
2020-09-19,食品,葉物・生鮮野菜,580,Costco,白ネギ
2020-09-19,食品,肉類,1238,Costco,さくらどりムネ
2020-09-19,食品,根菜,698,Costco,玉ねぎ
2020-09-19,日用品,キッチン用品,1128,Costco,食洗機用洗剤フィニッシュ
2020-09-19,食品,葉物・生鮮野菜,399,Costco,ピーマン
2020-09-19,日用品,掃除用品,1078,Costco,H2O AQUA　掃除用
2020-09-19,食品,調味料,598,Costco,味噌
2020-09-19,家具・家電,コンセントタップ,1998,Costco,コンセントタップ
2020-09-19,食品,お菓子類,1358,Costco,ローカーズミニ
2020-09-19,食品,お菓子類,568,Costco,ハーゲンダッツ
2020-09-19,食品,魚類・貝類,330,カスミ,タコ
2020-09-19,食品,豆腐・納豆類,96,カスミ,納豆
2020-09-19,食品,豆腐・納豆類,107,カスミ,納豆
2020-09-19,食品,野菜その他,250,カスミ,たくあん
2020-09-19,食品,調味料,327,カスミ,ハーブミックス
2020-09-19,食品,調味料,107,カスミ,ガーリックソルト
2020-09-19,日用品,ペーパー類,206,カスミ,ティッシュ
2020-09-19,食品,葉物・生鮮野菜,96,カスミ,レタス
2020-09-19,食品,葉物・生鮮野菜,86,カスミ,キャベツ
2020-09-19,食品,葉物・生鮮野菜,107,カスミ,白菜
2020-09-19,食品,野菜その他,107,カスミ,えのき
2020-09-19,食品,野菜その他,107,カスミ,なめこ
2020-09-19,食品,葉物・生鮮野菜,31,カスミ,もやし
2020-09-19,食品,パン,107,カスミ,食パン
2020-09-19,食品,ドリンク,220,カスミ,ヤクルト
2020-09-19,食品,肉類加工品,1222,カスミ,ウインナー
2020-09-19,食品,葉物・生鮮野菜,173,カスミ,きゅうり
2020-09-20,外食費,水,108,ファミマ,水
2020-09-20,税金,年金　奈月,16540,税金,年金　奈月
2020-09-20,美容,エステ,15000,エステ,ハイフ
2020-09-20,美容,美容院,9800,美容院,マカラ
2020-09-20,食品,ドリンク,1080,Nespresso,デカフェナート
2020-09-20,食品,調味料,1080,三越,ろく助塩
