日付,カテゴリ,金額,場所,商品名・メモ
2021-11-04,食費,108,ベルク,レタス
2021-11-04,食費,108,ベルク,えのき
2021-11-04,食費,173,ベルク,舞茸
2021-11-04,食費,437,ベルク,豚ロース肉
2021-11-04,食費,347,ベルク,しゃぶしゃぶ肉
2021-11-04,食費,338,ベルク,鶏むね肉
2021-11-04,食費,376,ベルク,鶏むね肉
2021-11-04,食費,162,ベルク,ヨーグルト
2021-11-04,食費,110,ベルク,食パン
2021-11-04,食費,85,ベルク,シュークリーム
2021-11-04,食費,162,ベルク,おかき
2021-11-04,食費,325,ベルク,SAVAS
2021-11-04,食費,118,ベルク,SAVAS
2021-11-04,食費,250,ベルク,チョコ
2021-11-04,食費,184,ベルク,ヨーグルト
2021-11-04,食費,107,ベルク,ごつもり焼きそば
2021-11-04,食費,228,ベルク,たまご
2021-11-04,食費,327,ベルク,台湾まぜそば
2021-11-04,食費,171,ベルク,納豆
2021-11-05,食費,820,からやま,唐揚げ
2021-11-05,食費,100,MINISTOP,お茶
2021-11-06,食費,17000,骨董市,料亭の大皿セット
2021-11-06,食費,3674,ジョリーパスタ,パスタ
2021-11-06,食費,556,ローソン,コーヒーおやつなど
2021-11-06,食費,10780,アウトレット,奈月コート
2021-11-06,食費,8748,アウトレット,奈月、哲太ジャージ
2021-11-06,食費,2249,アウトレット,奈月トレーナー
2021-11-07,食費,731,からやま,お弁当など
2021-11-07,食費,1163,ローソン,おにぎり、コーヒーなど
2021-11-07,食費,195,ベルク,もずく
2021-11-07,食費,187,ベルク,鶏むね肉
2021-11-07,食費,486,ベルク,豚しゃぶしゃぶ肉
2021-11-07,食費,462,ベルク,牛スネ肉
2021-11-07,食費,184,ベルク,ヨーグルト
2021-11-07,食費,85,ベルク,納豆
2021-11-07,食費,85,ベルク,豆腐
2021-11-09,食費,601,セイムス,イブ
2021-11-09,食費,335,セイムス,アタック洗剤
2021-11-09,食費,360,セイムス,入浴剤
2021-11-09,食費,360,セイムス,入浴剤
2021-11-09,食費,300,セイムス,ボディソープ
2021-11-09,食費,544,セイムス,シャンプー
2021-11-09,食費,85,ベルク,白菜
2021-11-09,食費,31,ベルク,キャベツ
2021-11-09,食費,31,ベルク,大根
2021-11-09,食費,103,ベルク,大葉
2021-11-09,食費,108,ベルク,レタス
2021-11-09,食費,84,ベルク,えのき
2021-11-09,食費,173,ベルク,しめじ
2021-11-09,食費,103,ベルク,舞茸
2021-11-09,食費,84,ベルク,エリンギ
2021-11-09,食費,103,ベルク,もずく
2021-11-09,食費,407,ベルク,豚しゃぶ肉
2021-11-09,食費,337,ベルク,鶏むね肉
2021-11-09,食費,352,ベルク,鶏むね肉
2021-11-09,食費,363,ベルク,鶏むね肉
2021-11-09,食費,382,ベルク,鶏むね肉
2021-11-09,食費,85,ベルク,サラダせん
2021-11-09,食費,55,ベルク,ロールパン
2021-11-09,食費,162,ベルク,SAVAS
2021-11-09,食費,217,ベルク,チョコパイ
2021-11-09,食費,261,ベルク,のど飴
2021-11-09,食費,272,ベルク,カモミールティ
2021-11-09,食費,96,ベルク,プロテイン
2021-11-09,食費,107,ベルク,入浴剤
2021-11-09,食費,107,ベルク,入浴剤
2021-11-09,食費,382,ベルク,ウインナー
2021-11-09,食費,283,ベルク,つけ麺
2021-11-10,交通費,7028,Enejet,ガソリン
2021-11-10,食費,103,ベルク,アボカド
2021-11-10,食費,118,ベルク,SAVAS
2021-11-10,食費,488,ベルク,SAVAS
2021-11-10,食費,108,ベルク,ヨーグルト
2021-11-10,食費,162,ベルク,ヨーグルト
2021-11-10,食費,140,ベルク,コーン
2021-11-10,食費,228,ベルク,たまご
2021-11-11,食費,2365,魚べい,魚べい
2021-11-11,食費,880,ダイソー,シール、ウェットティッシュなど
2021-11-12,食費,580,ほしなが耳鼻咽喉科,通院
2021-11-12,医療費,1470,ほしなが耳鼻咽喉科,薬
2021-11-12,食費,440,マクドナルド,コーヒー、マックフルーリー
2021-11-12,食費,2840,松原,レストラン松原
2021-11-13,食費,210,有料道路,有料道路
2021-11-13,食費,1200,Enejet,洗車
2021-11-13,食費,605,セブンイレブン,コーヒー、パンなど
2021-11-13,食費,536,ファミマ,おかし、お茶など
2021-11-13,食費,255,セブンイレブン,お茶、塩
2021-11-13,食費,3700,ミートミヤザキ,焼き肉セット＆もつ
2021-11-13,食費,1500,ミートミヤザキ,とんかつなど
2021-11-14,食費,5600,トーキョーインテリア,クッション＊クッションカバー
2021-11-14,食費,3990,ニトリ,ベッドカバー
2021-11-14,食費,105,ベルク,小松菜
2021-11-14,食費,108,ベルク,レタス
2021-11-14,食費,195,ベルク,もずく
2021-11-14,食費,370,ベルク,鶏むね肉
2021-11-14,食費,394,ベルク,鶏むね肉
2021-11-14,食費,437,ベルク,鶏むね肉
2021-11-14,食費,220,ベルク,ヨーグルト
2021-11-14,食費,129,ベルク,食パン
2021-11-14,食費,162,ベルク,SAVAS
2021-11-14,食費,184,ベルク,ヨーグルト
2021-11-14,食費,611,ベルク,醤油
2021-11-14,食費,657,ベルク,ポン酢
2021-11-14,食費,127,ベルク,納豆
2021-11-15,食費,440,キャンドゥー,包装用紙袋＆シールなど
2021-11-16,交通費,5947,Enejet,ガソリン
2021-11-17,食費,9490,JETSTAR,飛行機（成田→関空）
2021-11-17,食費,1758,デポ,ゴーグル＆水泳キャップ
2021-11-17,食費,2200,ジョイフルアスレティッククラブ,個人レッスン
2021-11-17,食費,169,ベルク,白菜
2021-11-17,食費,63,ベルク,キャベツ
2021-11-17,食費,84,ベルク,エリンギ
2021-11-17,食費,496,ベルク,鶏むね肉
2021-11-17,食費,85,ベルク,サラダせん
2021-11-17,食費,162,ベルク,SAVAS
2021-11-17,食費,325,ベルク,SAVAS
2021-11-17,食費,217,ベルク,チョコ
2021-11-17,食費,195,ベルク,チョコパイ
2021-11-17,食費,184,ベルク,ヨーグルト
2021-11-17,食費,327,ベルク,緑茶
2021-11-17,食費,250,ベルク,鍋ポーション
2021-11-17,食費,228,ベルク,たまご
2021-11-17,食費,261,ベルク,ウインナー
2021-11-17,食費,149,ベルク,うどん
2021-11-17,食費,63,ベルク,納豆
2021-11-19,食費,550,ローソン,ちくわ、紅茶など
2021-11-19,食費,19372,ミートミヤザキ,お肉
2021-11-20,食費,251,セブンイレブン,コーヒーなど
2021-11-20,食費,250,セブンイレブン,お茶、コーヒーなど
2021-11-20,食費,1020,マクドナルド,マクドナルド
2021-11-20,食費,3003,調子丸,調子丸
2021-11-20,食費,719,KALDI,オーナメントニット帽
2021-11-20,食費,1282,KALDI,ウィーカークッキー缶
2021-11-20,食費,401,KALDI,唐辛子
2021-11-20,食費,401,KALDI,唐辛子
2021-11-20,食費,141,KALDI,ガーリックシュリンプの素
2021-11-20,食費,3600,マツキヨ,咳止め、ボディクリームなど
2021-11-21,食費,110,ダイソー,バック
2021-11-21,食費,3575,柿安ダイニング,柿安ダイニング
2021-11-21,交通費,5730,ヒマラヤ,プールバック、バスタオルなど
2021-11-21,食費,107,ベルク,キャベツ
2021-11-21,食費,385,ベルク,たまねぎ
2021-11-21,食費,151,ベルク,ニラ
2021-11-21,食費,140,ベルク,えのき
2021-11-21,食費,435,ベルク,鮭フレーク
2021-11-21,食費,217,ベルク,めかぶ
2021-11-21,食費,442,ベルク,鶏むね肉
2021-11-21,食費,220,ベルク,R1ドリンク
2021-11-21,食費,110,ベルク,食パン
2021-11-21,食費,162,ベルク,ヨーグルト
2021-11-21,食費,195,ベルク,クラムチャウダー
2021-11-21,食費,283,ベルク,コーンスープ
2021-11-21,食費,228,ベルク,たまご
2021-11-21,食費,217,ベルク,ミートボール
2021-11-21,食費,261,ベルク,ウインナー
2021-11-21,食費,71,ベルク,薄揚げ
2021-11-21,食費,99,ベルク,納豆
2021-11-21,食費,415,ベルク,キムチ
2021-11-23,食費,397,マツキヨ,トイレの消臭スプレー
2021-11-23,食費,2080,ヤオコー,お惣菜など
2021-11-24,食費,1440,送料,さつまいも送った
2021-11-24,食費,2200,ジョイフルアスレティッククラブ,個人レッスン
2021-11-24,食費,42,ベルク,白菜
2021-11-24,食費,84,ベルク,えのき
2021-11-24,食費,84,ベルク,えりんぎ
2021-11-24,食費,107,ベルク,焼き鳥
2021-11-24,食費,55,ベルク,乳酸菌飲料
2021-11-24,食費,129,ベルク,ぱりんこ
2021-11-24,食費,162,ベルク,SAVAS
2021-11-24,食費,162,ベルク,SAVAS
2021-11-24,食費,195,ベルク,チョコパイ
2021-11-24,食費,184,ベルク,ヨーグルト
2021-11-24,食費,103,ベルク,おさつどき
2021-11-24,食費,74,ベルク,中華麺
2021-11-24,食費,63,ベルク,ラーメンスープ
2021-11-24,食費,63,ベルク,ラーメンスープ
2021-11-25,食費,4150,Nespresso,コーヒー
2021-11-26,交通費,2000,ガソリン,ガソリン
2021-11-26,交通費,6756,ガソリン,ガソリン
2021-11-26,食費,580,ほしなが耳鼻咽喉科,ほしなが耳鼻咽喉科
2021-11-26,食費,2220,ほしなが耳鼻咽喉科,ほしなが耳鼻咽喉科
2021-11-26,食費,2710,びっくりドンキー,びっくりドンキー
2021-11-26,食費,680,イオン,マスク
2021-11-26,食費,4460,イオン,ハンドクリームなど
2021-11-26,食費,2538,イオン,マカロンなど
2021-11-26,食費,870,無印良品,アルコール消毒など
2021-11-26,食費,330,イオン,コーヒー
2021-11-27,食費,1000,Enejet,洗車
2021-11-27,食費,270,イオン,コーヒー
2021-11-27,食費,2329,イオン,お昼ごはんお惣菜
2021-11-27,食費,110,セリア,ティッシュケース
2021-11-27,食費,1139,イオン,消臭剤トイレ＆玄関
2021-11-27,食費,2722,カインズ,ビール＆スリッパ＆手拭きペーパー＆お茶など
2021-11-27,食費,840,LUPICIA,マスカットティー
2021-11-27,食費,1550,LUPICIA,ギフト
2021-11-27,食費,495,イオン,日本酒
2021-11-27,食費,1170,イオン,お菓子
2021-11-27,食費,184,ベルク,おいなりさん
2021-11-27,食費,184,ベルク,ピザソース
2021-11-27,食費,437,ベルク,ベルキューブ
2021-11-27,食費,103,ベルク,かっぱえびせん
2021-11-27,食費,151,ベルク,じゃがりこ
2021-11-27,食費,173,ベルク,アルフォート
2021-11-27,食費,107,ベルク,ハーベスト
2021-11-27,食費,173,ベルク,おにぎりせんべい
2021-11-27,食費,250,ベルク,チョコ
2021-11-27,食費,74,ベルク,お茶
2021-11-27,食費,217,ベルク,キッチン泡ハイター
2021-11-27,食費,261,ベルク,焼きおにぎり
2021-11-27,食費,305,ベルク,生ハム
2021-11-28,食費,500,マルエツ,フルーツ
2021-11-28,食費,400,マルエツ,お弁当
2021-11-28,食費,9150,美容院,カット＆トリートメント
2021-11-28,食費,107,ベルク,キャベツ
2021-11-28,食費,85,ベルク,えのき
2021-11-28,食費,108,ベルク,レタス
2021-11-28,食費,74,ベルク,エリンギ
2021-11-28,食費,410,ベルク,鶏むね肉
2021-11-28,食費,425,ベルク,鶏むね肉
2021-11-28,食費,426,ベルク,鶏むね肉
2021-11-28,食費,325,ベルク,SAVAS
2021-11-28,食費,184,ベルク,ヨーグルト
2021-11-28,食費,162,ベルク,紅茶
2021-11-28,食費,228,ベルク,たまご
2021-11-28,食費,99,ベルク,納豆
2021-11-30,食費,6148,楽天カード,ドコモ
2021-11-30,食費,39600,楽天カード,bizmates
2021-11-30,食費,7810,楽天カード,Toeic
2021-11-30,食費,1090,etc,etc
2021-11-30,食費,1090,etc,etc
2021-11-30,食費,1010,etc,etc
2021-11-30,食費,550,etc,etc
2021-11-30,食費,130,etc,etc
2021-11-30,食費,350,etc,etc
2021-11-30,食費,590,etc,etc
2021-11-30,食費,680,etc,etc
2021-11-30,食費,1210,etc,etc
2021-12-01,固定費,110000,イオン銀行,ローン
2021-12-01,固定費,11302,楽天銀行,Macローン
2021-12-01,固定費,4410,哲太楽天銀行,車両保険(AIG損保)
2021-12-01,固定費,3280,哲太楽天銀行,アクサダイレクト
2021-12-01,固定費,5797,哲太楽天銀行,哲太メットライフ
2021-12-01,固定費,8467,楽天カード,奈月メットライフ
2021-12-01,光熱費,8597,楽天カード,東京電力
2021-12-01,光熱費,14192,楽天カード,東京ガス
2021-12-01,固定費,687,楽天カード,ソネット
2021-12-01,固定費,3361,楽天カード,ソネット
2021-12-01,固定費,3020,楽天カード,楽天モバイル
2021-12-01,食費,19800,オリコ,ジョイフルアスレティッククラブ
2021-12-02,食費,42,ベルク,白菜
2021-12-02,食費,31,ベルク,大根
2021-12-02,食費,217,ベルク,コカブ
2021-12-02,食費,151,ベルク,ごぼう
2021-12-02,食費,173,ベルク,メロゴールド
2021-12-02,食費,217,ベルク,鮭フレーク
2021-12-02,食費,217,ベルク,めかぶ
2021-12-02,食費,426,ベルク,鶏むね肉
2021-12-02,食費,473,ベルク,鶏むね肉
2021-12-02,食費,151,ベルク,ぱりんこ
2021-12-02,食費,110,ベルク,食パン
2021-12-02,食費,162,ベルク,SAVAS
2021-12-02,食費,162,ベルク,SAVAS
2021-12-02,食費,108,ベルク,ヨーグルト
2021-12-02,食費,305,ベルク,チョコパイ
2021-12-02,食費,184,ベルク,ヨーグルト
2021-12-02,食費,195,ベルク,ふりかけ
2021-12-02,食費,173,ベルク,麻婆豆腐の素
2021-12-02,食費,327,ベルク,食べるラー油
2021-12-02,食費,228,ベルク,たまご
2021-12-02,食費,547,ベルク,ソーセージ
2021-12-02,食費,327,ベルク,台湾まぜそば
2021-12-02,食費,151,ベルク,うどん
2021-12-02,食費,85,ベルク,絹豆腐
2021-12-02,食費,110,ベルク,納豆
2021-12-04,固定費,36970,ソニー損保,自動車保険
2021-12-04,交通費,6891,Enejet,ガソリン
2021-12-04,食費,5500,けん,ステーキハウス
2021-12-04,食費,200,セブンイレブン,お茶
2021-12-04,食費,1670,魚べい,魚べい
2021-12-04,食費,8784,プーマ,トレーニングウェア
2021-12-05,食費,1110,マクドナルド,マクドナルド
2021-12-05,食費,434,セブンイレブン,SAVAS
2021-12-05,食費,2917,イオン,リップ、アイライナーなど
2021-12-05,食費,5851,オーソリティ,ジャージ、プロテイン
2021-12-06,食費,215,ベルク,りんご
2021-12-06,食費,327,ベルク,アボカド
2021-12-06,食費,217,ベルク,パイン
2021-12-06,食費,85,ベルク,えのき
2021-12-06,食費,217,ベルク,バナナ
2021-12-06,食費,173,ベルク,めかぶ
2021-12-06,食費,442,ベルク,豚しゃぶしゃぶ
2021-12-06,食費,437,ベルク,チーズ
2021-12-06,食費,184,ベルク,ヨーグルト
2021-12-06,食費,305,ベルク,高野豆腐
2021-12-06,食費,327,ベルク,豆腐チーズ
2021-12-06,食費,108,ベルク,納豆
2021-12-06,食費,200,ジョイフルアスレティッククラブ,タオル
2021-12-08,食費,215,ベルク,りんご
2021-12-08,食費,42,ベルク,白菜
2021-12-08,食費,151,ベルク,人参
2021-12-08,食費,217,ベルク,パイナップル
2021-12-08,食費,327,ベルク,フルーツサンド
2021-12-08,食費,84,ベルク,小松菜
2021-12-08,食費,103,ベルク,ひらたけ
2021-12-08,食費,218,ベルク,刺し身
2021-12-08,食費,363,ベルク,鶏むね肉
2021-12-08,食費,411,ベルク,鶏むね肉
2021-12-08,食費,162,ベルク,プロテインバー
2021-12-08,食費,162,ベルク,SAVAS
2021-12-08,食費,325,ベルク,SAVAS
2021-12-08,食費,162,ベルク,ヨーグルト
2021-12-08,食費,1078,ベルク,プロテイン
2021-12-08,食費,108,ベルク,納豆
2021-12-09,食費,2200,ジョイフルアスレティッククラブ,ダイビング
2021-12-10,医療費,1990,そよかぜクリニック,診察台
2021-12-10,医療費,1990,そよかぜクリニック,薬代
2021-12-10,食費,5000,宮脇書店,図書カード
2021-12-10,食費,5600,WILD-1,けいごさん退職祝い
2021-12-11,食費,2206,マツキヨ,クリーム、ワックス等
2021-12-11,食費,1279,ヤオコー,お惣菜
2021-12-12,交通費,6020,Enejet,ガソリン
2021-12-12,食費,580,SA,コーヒー
2021-12-12,食費,1105,セブン,朝ごはん、コーヒー等
2021-12-12,食費,6810,やまと,お寿司
2021-12-12,食費,1980,イオン,快眠サプリナイトミン
2021-12-12,食費,3300,イオン,プロテイン
2021-12-12,食費,239,イオン,ポタージュスープ
2021-12-12,食費,294,イオン,カモミールティー
2021-12-12,食費,283,イオン,コーンスープ
2021-12-12,食費,132,イオン,納豆
2021-12-12,食費,140,イオン,SAVAS
